nta_code,pickup_date,count
BK75,2015-04-20,1
BK75,2015-04-21,1
BK75,2015-04-22,1
BK75,2015-04-23,1
BK75,2015-04-24,2
BK75,2015-04-25,2
BK75,2015-04-26,3
BK75,2015-04-28,2
BK75,2015-04-29,2
BK75,2015-05-01,2
BK75,2015-05-02,5
BK75,2015-05-03,3
BK75,2015-05-04,1
BK75,2015-05-05,2
BK75,2015-05-06,4
BK75,2015-05-07,1
BK75,2015-05-09,1
BK75,2015-05-11,2
BK75,2015-05-12,1
BK75,2015-05-14,2
BK75,2015-05-16,4
BK75,2015-05-17,2
BK75,2015-05-18,3
BK75,2015-05-20,2
BK75,2015-05-22,1
BK75,2015-05-23,1
BK75,2015-05-24,3
BK75,2015-05-25,1
BK75,2015-05-27,3
BK75,2015-05-29,1
BK75,2015-05-30,4
BK75,2015-05-31,4
BK75,2015-06-02,1
BK75,2015-06-04,1
BK75,2015-06-06,1
BK75,2015-06-07,1
BK75,2015-06-08,1
BK75,2015-06-09,5
BK75,2015-06-10,1
BK75,2015-06-11,2
BK75,2015-06-12,1
BK75,2015-06-13,4
BK75,2015-06-14,2
BK75,2015-06-15,1
BK75,2015-06-17,2
BK75,2015-06-18,2
BK75,2015-06-19,1
BK75,2015-06-20,2
BK75,2015-06-21,4
BK75,2015-06-23,3
BK75,2015-06-24,2
BK75,2015-06-26,1
BK75,2015-06-27,2
BK75,2015-06-28,4
BK75,2015-06-29,4
BK75,2015-06-30,2
BK76,2015-01-01,3
BK76,2015-01-03,2
BK76,2015-01-06,1
BK76,2015-01-07,2
BK76,2015-01-08,1
BK76,2015-01-09,2
BK76,2015-01-10,6
BK76,2015-01-11,3
BK76,2015-01-12,3
BK76,2015-01-13,2
BK76,2015-01-14,2
BK76,2015-01-15,3
BK76,2015-01-16,2
BK76,2015-01-17,3
BK76,2015-01-18,4
BK76,2015-01-19,3
BK76,2015-01-21,2
BK76,2015-01-22,3
BK76,2015-01-23,2
BK76,2015-01-24,1
BK76,2015-01-25,4
BK76,2015-01-28,2
BK76,2015-01-29,3
BK76,2015-01-30,5
BK76,2015-01-31,1
BK76,2015-02-01,3
BK76,2015-02-03,1
BK76,2015-02-04,2
BK76,2015-02-05,2
BK76,2015-02-06,4
BK76,2015-02-07,7
BK76,2015-02-08,1
BK76,2015-02-09,1
BK76,2015-02-10,5
BK76,2015-02-11,2
BK76,2015-02-12,2
BK76,2015-02-13,4
BK76,2015-02-14,2
BK76,2015-02-16,2
BK76,2015-02-18,4
BK76,2015-02-19,1
BK76,2015-02-20,3
BK76,2015-02-21,2
BK76,2015-02-22,3
BK76,2015-02-23,2
BK76,2015-02-25,3
BK76,2015-02-26,4
BK76,2015-02-27,1
BK76,2015-02-28,2
BK76,2015-03-01,3
BK76,2015-03-03,2
BK76,2015-03-04,4
BK76,2015-03-05,3
BK76,2015-03-06,2
BK76,2015-03-07,4
BK76,2015-03-08,1
BK76,2015-03-09,1
BK76,2015-03-10,1
BK76,2015-03-11,3
BK76,2015-03-12,1
BK76,2015-03-13,1
BK76,2015-03-14,6
BK76,2015-03-15,2
BK76,2015-03-16,2
BK76,2015-03-17,3
BK76,2015-03-18,1
BK76,2015-03-19,6
BK76,2015-03-20,3
BK76,2015-03-21,6
BK76,2015-03-22,2
BK76,2015-03-23,2
BK76,2015-03-25,2
BK76,2015-03-26,1
BK76,2015-03-27,3
BK76,2015-03-28,2
BK76,2015-03-29,1
BK76,2015-03-30,2
BK76,2015-03-31,2
BK76,2015-04-02,2
BK76,2015-04-03,6
BK76,2015-04-04,2
BK76,2015-04-05,4
BK76,2015-04-06,2
BK76,2015-04-07,4
BK76,2015-04-08,1
BK76,2015-04-10,3
BK76,2015-04-11,3
BK76,2015-04-12,3
BK76,2015-04-13,1
BK76,2015-04-14,2
BK76,2015-04-16,1
BK76,2015-04-17,4
BK76,2015-04-18,2
BK76,2015-04-19,3
BK76,2015-04-21,3
BK76,2015-04-22,3
BK76,2015-04-23,1
BK76,2015-04-24,4
BK76,2015-04-25,3
BK76,2015-04-26,6
BK76,2015-04-27,1
BK76,2015-04-28,2
BK76,2015-04-29,2
BK76,2015-05-01,2
BK76,2015-05-02,8
BK76,2015-05-03,2
BK76,2015-05-04,1
BK76,2015-05-05,4
BK76,2015-05-07,3
BK76,2015-05-08,8
BK76,2015-05-09,5
BK76,2015-05-10,1
BK76,2015-05-11,2
BK76,2015-05-12,1
BK76,2015-05-13,1
BK76,2015-05-14,4
BK76,2015-05-15,3
BK76,2015-05-16,6
BK76,2015-05-17,1
BK76,2015-05-18,6
BK76,2015-05-19,3
BK76,2015-05-20,4
BK76,2015-05-21,1
BK76,2015-05-22,2
BK76,2015-05-23,6
BK76,2015-05-24,2
BK76,2015-05-25,1
BK76,2015-05-26,5
BK76,2015-05-27,2
BK76,2015-05-28,2
BK76,2015-05-29,5
BK76,2015-05-30,5
BK76,2015-05-31,3
BK76,2015-06-01,2
BK76,2015-06-02,4
BK76,2015-06-03,3
BK76,2015-06-04,5
BK76,2015-06-05,5
BK76,2015-06-06,5
BK76,2015-06-07,3
BK76,2015-06-08,1
BK76,2015-06-09,2
BK76,2015-06-10,3
BK76,2015-06-11,4
BK76,2015-06-12,5
BK76,2015-06-13,4
BK76,2015-06-14,7
BK76,2015-06-15,1
BK76,2015-06-16,6
BK76,2015-06-17,4
BK76,2015-06-19,4
BK76,2015-06-20,3
BK76,2015-06-21,4
BK76,2015-06-22,2
BK76,2015-06-23,4
BK76,2015-06-24,3
BK76,2015-06-25,3
BK76,2015-06-26,7
BK76,2015-06-27,6
BK76,2015-06-28,8
BK76,2015-06-29,4
BK76,2015-06-30,3
BK77,2015-01-02,1
BK77,2015-01-03,1
BK77,2015-01-04,2
BK77,2015-01-05,2
BK77,2015-01-07,1
BK77,2015-01-08,1
BK77,2015-01-09,1
BK77,2015-01-11,1
BK77,2015-01-12,2
BK77,2015-01-14,1
BK77,2015-01-15,2
BK77,2015-01-17,2
BK77,2015-01-18,3
BK77,2015-01-19,1
BK77,2015-01-20,1
BK77,2015-01-21,1
BK77,2015-01-22,3
BK77,2015-01-23,2
BK77,2015-01-24,1
BK77,2015-01-25,2
BK77,2015-01-26,1
BK77,2015-01-29,2
BK77,2015-01-30,1
BK77,2015-01-31,1
BK77,2015-02-01,6
BK77,2015-02-02,1
BK77,2015-02-03,2
BK77,2015-02-04,1
BK77,2015-02-05,2
BK77,2015-02-06,1
BK77,2015-02-07,3
BK77,2015-02-08,2
BK77,2015-02-09,1
BK77,2015-02-10,4
BK77,2015-02-11,1
BK77,2015-02-12,1
BK77,2015-02-14,2
BK77,2015-02-15,1
BK77,2015-02-16,2
BK77,2015-02-19,1
BK77,2015-02-20,2
BK77,2015-02-21,2
BK77,2015-02-22,1
BK77,2015-02-23,1
BK77,2015-02-26,1
BK77,2015-02-27,2
BK77,2015-03-01,3
BK77,2015-03-03,1
BK77,2015-03-04,1
BK77,2015-03-05,1
BK77,2015-03-06,2
BK77,2015-03-07,2
BK77,2015-03-08,2
BK77,2015-03-11,2
BK77,2015-03-12,1
BK77,2015-03-15,1
BK77,2015-03-16,1
BK77,2015-03-19,2
BK77,2015-03-21,1
BK77,2015-03-22,1
BK77,2015-03-23,1
BK77,2015-03-25,1
BK77,2015-03-26,1
BK77,2015-03-27,1
BK77,2015-03-29,2
BK77,2015-03-31,1
BK77,2015-04-01,1
BK77,2015-04-04,3
BK77,2015-04-05,3
BK77,2015-04-07,3
BK77,2015-04-09,1
BK77,2015-04-10,3
BK77,2015-04-11,4
BK77,2015-04-12,4
BK77,2015-04-13,1
BK77,2015-04-14,2
BK77,2015-04-15,1
BK77,2015-04-17,2
BK77,2015-04-18,2
BK77,2015-04-19,4
BK77,2015-04-20,1
BK77,2015-04-21,1
BK77,2015-04-22,1
BK77,2015-04-23,1
BK77,2015-04-24,3
BK77,2015-04-25,1
BK77,2015-04-26,6
BK77,2015-04-27,2
BK77,2015-04-28,3
BK77,2015-04-30,1
BK77,2015-05-01,1
BK77,2015-05-02,4
BK77,2015-05-03,1
BK77,2015-05-06,1
BK77,2015-05-08,2
BK77,2015-05-10,3
BK77,2015-05-13,3
BK77,2015-05-14,1
BK77,2015-05-15,1
BK77,2015-05-16,6
BK77,2015-05-17,6
BK77,2015-05-19,1
BK77,2015-05-21,1
BK77,2015-05-23,1
BK77,2015-05-24,1
BK77,2015-05-25,2
BK77,2015-05-26,1
BK77,2015-05-27,5
BK77,2015-05-28,1
BK77,2015-05-30,4
BK77,2015-05-31,2
BK77,2015-06-01,2
BK77,2015-06-02,2
BK77,2015-06-03,3
BK77,2015-06-05,2
BK77,2015-06-06,2
BK77,2015-06-07,4
BK77,2015-06-10,1
BK77,2015-06-11,1
BK77,2015-06-12,1
BK77,2015-06-13,4
BK77,2015-06-14,2
BK77,2015-06-15,1
BK77,2015-06-16,1
BK77,2015-06-17,2
BK77,2015-06-18,3
BK77,2015-06-19,2
BK77,2015-06-20,2
BK77,2015-06-21,2
BK77,2015-06-22,2
BK77,2015-06-23,1
BK77,2015-06-24,2
BK77,2015-06-26,3
BK77,2015-06-27,5
BK77,2015-06-28,3
BK77,2015-06-29,1
BK77,2015-06-30,2
BK78,2015-01-01,5
BK78,2015-01-02,1
BK78,2015-01-03,3
BK78,2015-01-07,1
BK78,2015-01-08,1
BK78,2015-01-09,3
BK78,2015-01-10,1
BK78,2015-01-12,2
BK78,2015-01-13,3
BK78,2015-01-14,1
BK78,2015-01-16,1
BK78,2015-01-17,1
BK78,2015-01-18,2
BK78,2015-01-19,1
BK78,2015-01-20,2
BK78,2015-01-21,5
BK78,2015-01-22,1
BK78,2015-01-23,2
BK78,2015-01-24,4
BK78,2015-01-25,2
BK78,2015-01-26,1
BK78,2015-01-27,1
BK78,2015-01-29,1
BK78,2015-01-30,1
BK78,2015-01-31,4
BK78,2015-02-01,1
BK78,2015-02-02,3
BK78,2015-02-03,3
BK78,2015-02-04,1
BK78,2015-02-05,4
BK78,2015-02-06,1
BK78,2015-02-07,1
BK78,2015-02-08,2
BK78,2015-02-09,1
BK78,2015-02-10,1
BK78,2015-02-11,1
BK78,2015-02-12,1
BK78,2015-02-13,2
BK78,2015-02-14,2
BK78,2015-02-15,2
BK78,2015-02-16,2
BK78,2015-02-17,1
BK78,2015-02-19,1
BK78,2015-02-20,1
BK78,2015-02-21,6
BK78,2015-02-22,1
BK78,2015-02-24,2
BK78,2015-02-25,1
BK78,2015-02-27,4
BK78,2015-02-28,5
BK78,2015-03-01,1
BK78,2015-03-02,1
BK78,2015-03-05,1
BK78,2015-03-06,2
BK78,2015-03-07,2
BK78,2015-03-08,2
BK78,2015-03-09,1
BK78,2015-03-11,1
BK78,2015-03-12,2
BK78,2015-03-13,3
BK78,2015-03-14,2
BK78,2015-03-15,2
BK78,2015-03-20,2
BK78,2015-03-21,6
BK78,2015-03-22,3
BK78,2015-03-23,2
BK78,2015-03-24,2
BK78,2015-03-27,1
BK78,2015-03-28,4
BK78,2015-03-29,4
BK78,2015-03-30,2
BK78,2015-04-01,1
BK78,2015-04-03,3
BK78,2015-04-04,2
BK78,2015-04-05,1
BK78,2015-04-07,1
BK78,2015-04-09,1
BK78,2015-04-10,3
BK78,2015-04-11,6
BK78,2015-04-12,4
BK78,2015-04-13,2
BK78,2015-04-14,1
BK78,2015-04-16,3
BK78,2015-04-17,1
BK78,2015-04-18,3
BK78,2015-04-19,4
BK78,2015-04-20,2
BK78,2015-04-21,2
BK78,2015-04-22,2
BK78,2015-04-23,2
BK78,2015-04-24,3
BK78,2015-04-25,4
BK78,2015-04-26,4
BK78,2015-04-27,1
BK78,2015-04-29,2
BK78,2015-04-30,2
BK78,2015-05-01,2
BK78,2015-05-02,1
BK78,2015-05-03,3
BK78,2015-05-05,1
BK78,2015-05-06,1
BK78,2015-05-08,1
BK78,2015-05-09,2
BK78,2015-05-10,5
BK78,2015-05-11,2
BK78,2015-05-13,3
BK78,2015-05-14,5
BK78,2015-05-15,4
BK78,2015-05-16,4
BK78,2015-05-17,3
BK78,2015-05-18,5
BK78,2015-05-19,3
BK78,2015-05-20,2
BK78,2015-05-21,2
BK78,2015-05-22,5
BK78,2015-05-23,4
BK78,2015-05-24,3
BK78,2015-05-25,4
BK78,2015-05-26,3
BK78,2015-05-27,3
BK78,2015-05-28,2
BK78,2015-05-29,2
BK78,2015-05-30,3
BK78,2015-05-31,3
BK78,2015-06-01,2
BK78,2015-06-02,4
BK78,2015-06-03,2
BK78,2015-06-04,3
BK78,2015-06-05,3
BK78,2015-06-06,6
BK78,2015-06-07,4
BK78,2015-06-08,1
BK78,2015-06-10,1
BK78,2015-06-11,1
BK78,2015-06-12,7
BK78,2015-06-13,7
BK78,2015-06-14,2
BK78,2015-06-16,4
BK78,2015-06-17,2
BK78,2015-06-18,3
BK78,2015-06-19,4
BK78,2015-06-20,2
BK78,2015-06-21,7
BK78,2015-06-22,4
BK78,2015-06-23,1
BK78,2015-06-24,3
BK78,2015-06-25,1
BK78,2015-06-26,4
BK78,2015-06-27,2
BK78,2015-06-28,2
BK78,2015-06-29,2
BK78,2015-06-30,2
BK79,2015-01-02,1
BK79,2015-01-29,1
BK79,2015-02-08,1
BK79,2015-02-13,1
BK79,2015-02-17,2
BK79,2015-02-19,1
BK79,2015-02-22,2
BK79,2015-02-23,1
BK79,2015-02-25,1
BK79,2015-02-27,1
BK79,2015-02-28,1
BK79,2015-03-03,1
BK79,2015-03-09,1
BK79,2015-03-18,1
BK79,2015-03-22,1
BK79,2015-04-04,1
BK79,2015-04-06,1
BK79,2015-04-09,1
BK79,2015-04-10,1
BK79,2015-04-21,1
BK79,2015-04-26,3
BK79,2015-04-30,1
BK79,2015-05-02,2
BK79,2015-05-09,1
BK79,2015-05-12,1
BK79,2015-05-13,1
BK79,2015-05-16,1
BK79,2015-05-22,1
BK79,2015-05-30,1
BK79,2015-06-11,1
BK79,2015-06-14,1
BK79,2015-06-17,1
BK79,2015-06-18,1
BK79,2015-06-20,1
BK79,2015-06-26,1
BK79,2015-06-29,1
BK81,2015-01-08,1
BK81,2015-01-09,1
BK81,2015-01-10,1
BK81,2015-01-26,1
BK81,2015-01-27,1
BK81,2015-02-01,1
BK81,2015-02-16,1
BK81,2015-02-20,1
BK81,2015-02-21,1
BK81,2015-02-26,1
BK81,2015-03-03,1
BK81,2015-03-11,1
BK81,2015-03-18,1
BK81,2015-03-20,1
BK81,2015-03-22,1
BK81,2015-04-04,1
BK81,2015-04-05,1
BK81,2015-04-13,1
BK81,2015-04-16,1
BK81,2015-04-18,1
BK81,2015-04-20,1
BK81,2015-04-21,1
BK81,2015-04-24,1
BK81,2015-04-27,1
BK81,2015-04-29,1
BK81,2015-05-03,1
BK81,2015-05-05,1
BK81,2015-05-10,1
BK81,2015-05-12,1
BK81,2015-05-21,1
BK81,2015-05-22,1
BK81,2015-05-23,1
BK81,2015-05-24,1
BK81,2015-05-25,1
BK81,2015-05-26,1
BK81,2015-05-29,1
BK81,2015-05-31,1
BK81,2015-06-09,1
BK81,2015-06-20,1
BK81,2015-06-22,1
BK81,2015-06-25,1
BK81,2015-06-26,1
BK81,2015-06-27,2
BK82,2015-01-07,1
BK82,2015-01-12,1
BK82,2015-01-23,1
BK82,2015-01-30,1
BK82,2015-02-06,2
BK82,2015-02-12,1
BK82,2015-02-17,1
BK82,2015-02-19,1
BK82,2015-02-26,1
BK82,2015-02-27,2
BK82,2015-03-05,1
BK82,2015-03-06,1
BK82,2015-03-15,1
BK82,2015-03-16,1
BK82,2015-03-17,2
BK82,2015-03-26,1
BK82,2015-04-01,2
BK82,2015-04-06,1
BK82,2015-04-08,1
BK82,2015-04-10,2
BK82,2015-04-12,1
BK82,2015-04-19,1
BK82,2015-04-22,1
BK82,2015-04-24,1
BK82,2015-05-01,1
BK82,2015-05-06,2
BK82,2015-05-08,1
BK82,2015-05-09,1
BK82,2015-05-10,1
BK82,2015-05-14,1
BK82,2015-05-20,1
BK82,2015-05-22,1
BK82,2015-05-28,1
BK82,2015-05-29,1
BK82,2015-05-30,1
BK82,2015-06-03,1
BK82,2015-06-04,1
BK82,2015-06-06,1
BK82,2015-06-10,1
BK82,2015-06-11,3
BK82,2015-06-14,1
BK82,2015-06-17,1
BK82,2015-06-20,1
BK82,2015-06-22,1
BK82,2015-06-25,1
BK82,2015-06-28,2
BK82,2015-06-29,1
BK82,2015-06-30,1
BK83,2015-02-17,1
BK83,2015-02-21,1
BK83,2015-03-01,1
BK83,2015-04-16,1
BK83,2015-04-18,1
BK83,2015-04-23,1
BK83,2015-04-27,1
BK83,2015-05-08,2
BK83,2015-05-16,1
BK83,2015-05-28,1
BK83,2015-05-31,3
BK83,2015-06-01,1
BK83,2015-06-15,1
BK83,2015-06-19,2
BK85,2015-01-18,1
BK85,2015-01-20,1
BK85,2015-04-20,2
BK85,2015-04-22,1
BK85,2015-04-29,1
BK85,2015-05-11,1
BK85,2015-05-20,1
BK85,2015-06-27,1
BK85,2015-06-29,2
BK88,2015-01-09,1
BK88,2015-01-11,2
BK88,2015-01-13,1
BK88,2015-01-19,1
BK88,2015-01-23,1
BK88,2015-01-25,1
BK88,2015-01-28,2
BK88,2015-01-31,1
BK88,2015-02-01,1
BK88,2015-02-02,1
BK88,2015-02-04,1
BK88,2015-02-05,1
BK88,2015-02-06,1
BK88,2015-02-16,1
BK88,2015-02-19,1
BK88,2015-02-21,1
BK88,2015-02-24,1
BK88,2015-03-04,1
BK88,2015-03-05,1
BK88,2015-03-15,1
BK88,2015-03-18,1
BK88,2015-03-19,1
BK88,2015-03-26,2
BK88,2015-03-29,1
BK88,2015-03-31,2
BK88,2015-04-12,2
BK88,2015-04-14,2
BK88,2015-04-15,1
BK88,2015-04-23,1
BK88,2015-04-24,1
BK88,2015-04-25,1
BK88,2015-05-07,1
BK88,2015-05-09,1
BK88,2015-05-13,1
BK88,2015-05-15,1
BK88,2015-05-17,1
BK88,2015-05-19,1
BK88,2015-05-23,1
BK88,2015-05-31,1
BK88,2015-06-01,1
BK88,2015-06-03,1
BK88,2015-06-12,1
BK88,2015-06-16,3
BK88,2015-06-17,1
BK88,2015-06-20,1
BK88,2015-06-21,2
BK88,2015-06-22,1
BK88,2015-06-24,1
BK88,2015-06-28,1
BK88,2015-06-29,1
BK90,2015-01-01,5
BK90,2015-01-02,2
BK90,2015-01-03,1
BK90,2015-01-05,2
BK90,2015-01-08,2
BK90,2015-01-09,5
BK90,2015-01-10,2
BK90,2015-01-12,1
BK90,2015-01-13,2
BK90,2015-01-14,5
BK90,2015-01-15,2
BK90,2015-01-16,4
BK90,2015-01-17,2
BK90,2015-01-18,7
BK90,2015-01-19,3
BK90,2015-01-21,2
BK90,2015-01-22,2
BK90,2015-01-23,1
BK90,2015-01-24,3
BK90,2015-01-25,2
BK90,2015-01-26,1
BK90,2015-01-28,2
BK90,2015-01-29,2
BK90,2015-01-30,4
BK90,2015-01-31,2
BK90,2015-02-01,5
BK90,2015-02-03,2
BK90,2015-02-04,1
BK90,2015-02-05,3
BK90,2015-02-06,4
BK90,2015-02-07,2
BK90,2015-02-08,2
BK90,2015-02-09,2
BK90,2015-02-10,3
BK90,2015-02-11,1
BK90,2015-02-12,2
BK90,2015-02-13,4
BK90,2015-02-14,2
BK90,2015-02-15,3
BK90,2015-02-16,2
BK90,2015-02-17,2
BK90,2015-02-18,1
BK90,2015-02-19,2
BK90,2015-02-20,2
BK90,2015-02-22,1
BK90,2015-02-24,3
BK90,2015-02-25,1
BK90,2015-02-26,1
BK90,2015-02-27,3
BK90,2015-02-28,2
BK90,2015-03-01,2
BK90,2015-03-02,3
BK90,2015-03-03,1
BK90,2015-03-05,1
BK90,2015-03-06,3
BK90,2015-03-07,1
BK90,2015-03-08,4
BK90,2015-03-09,2
BK90,2015-03-11,2
BK90,2015-03-12,2
BK90,2015-03-13,3
BK90,2015-03-14,4
BK90,2015-03-15,3
BK90,2015-03-16,2
BK90,2015-03-17,2
BK90,2015-03-18,1
BK90,2015-03-23,1
BK90,2015-03-24,1
BK90,2015-03-25,2
BK90,2015-03-26,2
BK90,2015-03-27,7
BK90,2015-03-28,5
BK90,2015-03-29,3
BK90,2015-03-30,2
BK90,2015-03-31,4
BK90,2015-04-02,3
BK90,2015-04-03,3
BK90,2015-04-04,5
BK90,2015-04-05,6
BK90,2015-04-06,3
BK90,2015-04-07,2
BK90,2015-04-08,2
BK90,2015-04-10,4
BK90,2015-04-11,1
BK90,2015-04-12,7
BK90,2015-04-13,2
BK90,2015-04-14,1
BK90,2015-04-15,4
BK90,2015-04-18,7
BK90,2015-04-19,4
BK90,2015-04-20,3
BK90,2015-04-21,1
BK90,2015-04-22,3
BK90,2015-04-23,1
BK90,2015-04-24,3
BK90,2015-04-25,8
BK90,2015-04-26,4
BK90,2015-04-27,3
BK90,2015-04-28,3
BK90,2015-04-29,1
BK90,2015-04-30,1
BK90,2015-05-01,2
BK90,2015-05-02,6
BK90,2015-05-03,4
BK90,2015-05-04,2
BK90,2015-05-05,1
BK90,2015-05-06,2
BK90,2015-05-07,1
BK90,2015-05-09,6
BK90,2015-05-10,9
BK90,2015-05-11,1
BK90,2015-05-14,3
BK90,2015-05-15,7
BK90,2015-05-16,10
BK90,2015-05-17,2
BK90,2015-05-19,6
BK90,2015-05-20,3
BK90,2015-05-21,5
BK90,2015-05-22,4
BK90,2015-05-23,2
BK90,2015-05-24,1
BK90,2015-05-25,2
BK90,2015-05-26,1
BK90,2015-05-27,1
BK90,2015-05-30,4
BK90,2015-05-31,5
BK90,2015-06-01,2
BK90,2015-06-03,5
BK90,2015-06-04,2
BK90,2015-06-05,6
BK90,2015-06-06,2
BK90,2015-06-07,2
BK90,2015-06-08,2
BK90,2015-06-09,1
BK90,2015-06-10,1
BK90,2015-06-11,3
BK90,2015-06-12,5
BK90,2015-06-13,4
BK90,2015-06-14,3
BK90,2015-06-15,2
BK90,2015-06-16,2
BK90,2015-06-17,1
BK90,2015-06-19,2
BK90,2015-06-20,3
BK90,2015-06-21,1
BK90,2015-06-22,1
BK90,2015-06-23,2
BK90,2015-06-24,2
BK90,2015-06-25,4
BK90,2015-06-26,3
BK90,2015-06-27,3
BK90,2015-06-28,2
BK90,2015-06-29,5
BK90,2015-06-30,4
BK91,2015-01-09,1
BK91,2015-01-13,1
BK91,2015-01-16,1
BK91,2015-01-25,1
BK91,2015-01-28,1
BK91,2015-01-31,2
BK91,2015-02-07,1
BK91,2015-02-08,1
BK91,2015-02-14,1
BK91,2015-02-21,1
BK91,2015-02-24,1
BK91,2015-02-25,1
BK91,2015-03-14,1
BK91,2015-03-17,2
BK91,2015-03-20,2
BK91,2015-03-23,2
BK91,2015-04-11,1
BK91,2015-04-12,1
BK91,2015-04-19,1
BK91,2015-04-20,1
BK91,2015-04-23,1
BK91,2015-04-26,1
BK91,2015-05-08,1
BK91,2015-05-16,1
BK91,2015-05-23,1
BK91,2015-05-24,1
BK91,2015-06-02,1
BK91,2015-06-04,1
BK91,2015-06-14,1
BK91,2015-06-21,1
BK91,2015-06-27,1
BK91,2015-06-28,1
BK91,2015-06-30,3
BK93,2015-01-07,1
BK93,2015-02-28,1
BK93,2015-03-17,1
BK93,2015-03-23,1
BK93,2015-04-11,1
BK93,2015-04-13,1
BK93,2015-05-01,1
BK93,2015-05-02,1
BK93,2015-05-24,1
BK95,2015-01-12,1
BK95,2015-01-20,2
BK95,2015-01-28,1
BK95,2015-01-29,1
BK95,2015-02-12,1
BK95,2015-02-14,1
BK95,2015-02-18,1
BK95,2015-03-04,1
BK95,2015-03-09,1
BK95,2015-03-12,1
BK95,2015-03-14,1
BK95,2015-03-15,1
BK95,2015-03-19,1
BK95,2015-03-26,1
BK95,2015-03-27,1
BK95,2015-03-31,1
BK95,2015-04-02,1
BK95,2015-04-10,1
BK95,2015-04-14,1
BK95,2015-04-17,1
BK95,2015-04-18,2
BK95,2015-04-19,1
BK95,2015-04-29,1
BK95,2015-05-01,1
BK95,2015-05-08,2
BK95,2015-05-09,2
BK95,2015-05-11,1
BK95,2015-05-18,1
BK95,2015-05-20,1
BK95,2015-05-25,2
BK95,2015-05-29,1
BK95,2015-06-09,1
BK95,2015-06-10,1
BK95,2015-06-16,1
BK95,2015-06-18,1
BK95,2015-06-24,1
BK95,2015-06-28,3
BK96,2015-01-08,1
BK96,2015-01-09,1
BK96,2015-01-11,1
BK96,2015-01-20,1
BK96,2015-01-30,1
BK96,2015-02-03,1
BK96,2015-02-05,1
BK96,2015-02-10,1
BK96,2015-02-18,1
BK96,2015-02-21,1
BK96,2015-02-23,1
BK96,2015-02-27,1
BK96,2015-03-04,1
BK96,2015-03-05,1
BK96,2015-03-06,2
BK96,2015-03-08,1
BK96,2015-03-09,1
BK96,2015-03-15,1
BK96,2015-03-17,1
BK96,2015-03-23,1
BK96,2015-03-26,1
BK96,2015-03-28,1
BK96,2015-03-29,1
BK96,2015-04-12,2
BK96,2015-04-20,1
BK96,2015-04-21,1
BK96,2015-04-22,1
BK96,2015-04-24,1
BK96,2015-04-25,1
BK96,2015-04-27,2
BK96,2015-04-29,1
BK96,2015-05-02,1
BK96,2015-05-10,2
BK96,2015-05-14,1
BK96,2015-05-17,1
BK96,2015-05-31,1
BK96,2015-06-05,1
BK96,2015-06-07,1
BK96,2015-06-13,2
BK96,2015-06-14,1
BK96,2015-06-15,1
BK96,2015-06-16,1
BK96,2015-06-19,1
BK96,2015-06-22,1
BK96,2015-06-24,1
BK96,2015-06-27,1
BK99,2015-02-08,1
BK99,2015-02-09,1
BK99,2015-02-18,1
BK99,2015-02-25,1
BK99,2015-03-11,1
BK99,2015-04-12,1
BK99,2015-04-13,1
BK99,2015-04-16,1
BK99,2015-04-20,1
BK99,2015-04-29,1
BK99,2015-05-02,2
BK99,2015-05-03,1
BK99,2015-05-18,1
BK99,2015-05-22,1
BK99,2015-06-14,1
BX01,2015-01-21,1
BX01,2015-02-05,1
BX01,2015-02-14,1
BX01,2015-04-20,1
BX01,2015-05-04,1
BX01,2015-05-10,1
BX01,2015-05-14,1
BX01,2015-05-21,1
BX01,2015-05-26,1
BX01,2015-06-12,1
BX01,2015-06-19,1
BX01,2015-06-23,1
BX01,2015-06-28,2
BX01,2015-06-30,1
BX03,2015-03-01,1
BX03,2015-04-14,1
BX03,2015-06-04,1
BX03,2015-06-09,1
BX03,2015-06-13,1
BX03,2015-06-19,1
BX03,2015-06-20,1
BX03,2015-06-26,1
BX03,2015-06-28,1
BX05,2015-01-29,1
BX05,2015-02-19,1
BX05,2015-03-06,1
BX05,2015-03-11,1
BX05,2015-03-13,1
BX05,2015-03-26,1
BX05,2015-04-05,1
BX05,2015-04-06,1
BX05,2015-05-01,1
BX05,2015-05-05,1
BX05,2015-05-15,2
BX05,2015-05-17,1
BX05,2015-05-20,1
BX05,2015-05-24,2
BX05,2015-05-27,1
BX05,2015-05-30,1
BX05,2015-06-09,1
BX05,2015-06-10,1
BX05,2015-06-14,1
BX05,2015-06-17,1
BX05,2015-06-26,1
BX06,2015-01-06,1
BX06,2015-01-17,2
BX06,2015-01-21,1
BX06,2015-02-10,1
BX06,2015-02-14,1
BX06,2015-02-22,1
BX06,2015-02-23,1
BX06,2015-02-25,1
BX06,2015-02-27,1
BX06,2015-03-01,1
BX06,2015-03-03,1
BX06,2015-03-08,1
BX06,2015-03-23,1
BX06,2015-03-27,1
BX06,2015-04-10,1
BX06,2015-04-25,1
BX06,2015-05-02,1
BX06,2015-05-16,1
BX06,2015-05-19,1
BX06,2015-05-21,1
BX06,2015-05-25,1
BX06,2015-05-31,1
BX06,2015-06-05,1
BX06,2015-06-07,1
BX06,2015-06-13,1
BX06,2015-06-16,1
BX06,2015-06-22,1
BX06,2015-06-24,1
BX06,2015-06-28,1
BX07,2015-01-23,1
