nta_code,pickup_date,count
BK82,2015-01-07,3
BK82,2015-01-08,1
BK82,2015-01-09,6
BK82,2015-01-10,5
BK82,2015-01-11,5
BK82,2015-01-12,1
BK82,2015-01-13,3
BK82,2015-01-15,2
BK82,2015-01-16,3
BK82,2015-01-17,3
BK82,2015-01-18,3
BK82,2015-01-19,1
BK82,2015-01-20,4
BK82,2015-01-21,3
BK82,2015-01-22,2
BK82,2015-01-23,4
BK82,2015-01-24,3
BK82,2015-01-25,5
BK82,2015-01-26,4
BK82,2015-01-27,2
BK82,2015-01-28,2
BK82,2015-01-29,3
BK82,2015-01-30,6
BK82,2015-01-31,5
BK82,2015-02-01,5
BK82,2015-02-02,7
BK82,2015-02-03,5
BK82,2015-02-04,3
BK82,2015-02-05,3
BK82,2015-02-06,5
BK82,2015-02-07,6
BK82,2015-02-08,5
BK82,2015-02-09,6
BK82,2015-02-10,2
BK82,2015-02-11,4
BK82,2015-02-12,4
BK82,2015-02-13,5
BK82,2015-02-14,8
BK82,2015-02-15,4
BK82,2015-02-16,3
BK82,2015-02-17,4
BK82,2015-02-18,7
BK82,2015-02-19,5
BK82,2015-02-20,6
BK82,2015-02-21,8
BK82,2015-02-22,5
BK82,2015-02-23,7
BK82,2015-02-24,5
BK82,2015-02-25,9
BK82,2015-02-26,3
BK82,2015-02-27,6
BK82,2015-02-28,7
BK82,2015-03-01,9
BK82,2015-03-02,4
BK82,2015-03-03,5
BK82,2015-03-04,11
BK82,2015-03-05,5
BK82,2015-03-06,10
BK82,2015-03-07,4
BK82,2015-03-08,9
BK82,2015-03-09,4
BK82,2015-03-10,4
BK82,2015-03-11,3
BK82,2015-03-12,4
BK82,2015-03-13,8
BK82,2015-03-14,8
BK82,2015-03-15,10
BK82,2015-03-16,3
BK82,2015-03-17,3
BK82,2015-03-18,5
BK82,2015-03-19,5
BK82,2015-03-20,7
BK82,2015-03-21,7
BK82,2015-03-22,5
BK82,2015-03-23,6
BK82,2015-03-24,3
BK82,2015-03-25,4
BK82,2015-03-26,9
BK82,2015-03-27,9
BK82,2015-03-28,4
BK82,2015-03-29,1
BK82,2015-03-30,4
BK82,2015-03-31,9
BK82,2015-04-01,6
BK82,2015-04-02,6
BK82,2015-04-03,3
BK82,2015-04-04,7
BK82,2015-04-05,6
BK82,2015-04-06,6
BK82,2015-04-07,8
BK82,2015-04-08,4
BK82,2015-04-09,3
BK82,2015-04-10,5
BK82,2015-04-11,10
BK82,2015-04-12,6
BK82,2015-04-13,1
BK82,2015-04-14,3
BK82,2015-04-15,8
BK82,2015-04-16,4
BK82,2015-04-17,8
BK82,2015-04-18,10
BK82,2015-04-19,9
BK82,2015-04-20,8
BK82,2015-04-21,9
BK82,2015-04-22,8
BK82,2015-04-23,9
BK82,2015-04-24,6
BK82,2015-04-25,10
BK82,2015-04-26,10
BK82,2015-04-27,4
BK82,2015-04-28,9
BK82,2015-04-29,7
BK82,2015-04-30,4
BK82,2015-05-01,5
BK82,2015-05-02,10
BK82,2015-05-03,8
BK82,2015-05-04,6
BK82,2015-05-05,6
BK82,2015-05-06,5
BK82,2015-05-07,6
BK82,2015-05-08,9
BK82,2015-05-09,12
BK82,2015-05-10,8
BK82,2015-05-11,5
BK82,2015-05-12,3
BK82,2015-05-13,1
BK82,2015-05-14,3
BK82,2015-05-15,8
BK82,2015-05-16,8
BK82,2015-05-17,10
BK82,2015-05-18,7
BK82,2015-05-19,7
BK82,2015-05-20,6
BK82,2015-05-21,5
BK82,2015-05-22,9
BK82,2015-05-23,14
BK82,2015-05-24,11
BK82,2015-05-25,5
BK82,2015-05-26,4
BK82,2015-05-27,7
BK82,2015-05-28,3
BK82,2015-05-29,7
BK82,2015-05-30,10
BK82,2015-05-31,15
BK82,2015-06-01,9
BK82,2015-06-02,5
BK82,2015-06-03,6
BK82,2015-06-04,5
BK82,2015-06-05,8
BK82,2015-06-06,7
BK82,2015-06-07,6
BK82,2015-06-08,6
BK82,2015-06-09,4
BK82,2015-06-10,10
BK82,2015-06-11,10
BK82,2015-06-12,5
BK82,2015-06-13,14
BK82,2015-06-14,7
BK82,2015-06-15,9
BK82,2015-06-16,7
BK82,2015-06-17,4
BK82,2015-06-18,8
BK82,2015-06-19,7
BK82,2015-06-20,15
BK82,2015-06-21,16
BK82,2015-06-22,5
BK82,2015-06-23,3
BK82,2015-06-24,8
BK82,2015-06-25,9
BK82,2015-06-26,6
BK82,2015-06-27,15
BK82,2015-06-28,9
BK82,2015-06-29,4
BK82,2015-06-30,11
BK83,2015-01-01,1
BK83,2015-01-03,1
BK83,2015-01-05,1
BK83,2015-01-06,1
BK83,2015-01-09,1
BK83,2015-01-10,3
BK83,2015-01-12,2
BK83,2015-01-13,1
BK83,2015-01-14,2
BK83,2015-01-17,2
BK83,2015-01-18,1
BK83,2015-01-19,2
BK83,2015-01-21,1
BK83,2015-01-22,1
BK83,2015-01-23,1
BK83,2015-01-24,3
BK83,2015-01-26,2
BK83,2015-01-28,1
BK83,2015-01-29,1
BK83,2015-01-30,5
BK83,2015-01-31,1
BK83,2015-02-01,2
BK83,2015-02-02,2
BK83,2015-02-05,2
BK83,2015-02-06,1
BK83,2015-02-07,1
BK83,2015-02-08,3
BK83,2015-02-11,1
BK83,2015-02-13,3
BK83,2015-02-14,3
BK83,2015-02-15,5
BK83,2015-02-16,2
BK83,2015-02-17,3
BK83,2015-02-18,1
BK83,2015-02-19,4
BK83,2015-02-20,4
BK83,2015-02-21,4
BK83,2015-02-22,2
BK83,2015-02-23,2
BK83,2015-02-24,2
BK83,2015-02-25,4
BK83,2015-02-26,2
BK83,2015-02-27,2
BK83,2015-02-28,2
BK83,2015-03-01,6
BK83,2015-03-02,2
BK83,2015-03-03,2
BK83,2015-03-05,1
BK83,2015-03-06,1
BK83,2015-03-07,5
BK83,2015-03-08,2
BK83,2015-03-09,3
BK83,2015-03-10,1
BK83,2015-03-11,1
BK83,2015-03-13,1
BK83,2015-03-14,2
BK83,2015-03-15,3
BK83,2015-03-16,2
BK83,2015-03-17,1
BK83,2015-03-18,1
BK83,2015-03-19,2
BK83,2015-03-20,2
BK83,2015-03-21,3
BK83,2015-03-22,2
BK83,2015-03-24,5
BK83,2015-03-25,2
BK83,2015-03-26,1
BK83,2015-03-27,1
BK83,2015-03-29,4
BK83,2015-03-30,2
BK83,2015-03-31,2
BK83,2015-04-02,2
BK83,2015-04-03,2
BK83,2015-04-04,2
BK83,2015-04-05,3
BK83,2015-04-06,1
BK83,2015-04-07,1
BK83,2015-04-08,1
BK83,2015-04-09,3
BK83,2015-04-10,2
BK83,2015-04-12,2
BK83,2015-04-13,1
BK83,2015-04-15,1
BK83,2015-04-16,3
BK83,2015-04-17,2
BK83,2015-04-18,2
BK83,2015-04-19,2
BK83,2015-04-20,2
BK83,2015-04-21,2
BK83,2015-04-22,3
BK83,2015-04-23,1
BK83,2015-04-24,1
BK83,2015-04-25,6
BK83,2015-04-27,3
BK83,2015-04-28,2
BK83,2015-04-29,1
BK83,2015-04-30,1
BK83,2015-05-01,4
BK83,2015-05-02,5
BK83,2015-05-03,4
BK83,2015-05-04,3
BK83,2015-05-05,3
BK83,2015-05-06,1
BK83,2015-05-07,1
BK83,2015-05-08,1
BK83,2015-05-09,1
BK83,2015-05-11,2
BK83,2015-05-12,1
BK83,2015-05-13,2
BK83,2015-05-14,5
BK83,2015-05-15,6
BK83,2015-05-16,5
BK83,2015-05-17,2
BK83,2015-05-18,1
BK83,2015-05-19,1
BK83,2015-05-20,3
BK83,2015-05-21,4
BK83,2015-05-22,3
BK83,2015-05-23,4
BK83,2015-05-24,4
BK83,2015-05-25,3
BK83,2015-05-26,5
BK83,2015-05-27,2
BK83,2015-05-28,1
BK83,2015-05-29,5
BK83,2015-05-30,5
BK83,2015-05-31,3
BK83,2015-06-01,3
BK83,2015-06-02,5
BK83,2015-06-03,4
BK83,2015-06-04,3
BK83,2015-06-05,1
BK83,2015-06-06,7
BK83,2015-06-07,3
BK83,2015-06-08,1
BK83,2015-06-11,2
BK83,2015-06-12,3
BK83,2015-06-13,5
BK83,2015-06-14,3
BK83,2015-06-15,1
BK83,2015-06-16,3
BK83,2015-06-17,5
BK83,2015-06-18,1
BK83,2015-06-19,2
BK83,2015-06-20,5
BK83,2015-06-21,2
BK83,2015-06-22,3
BK83,2015-06-23,2
BK83,2015-06-24,2
BK83,2015-06-25,2
BK83,2015-06-26,6
BK83,2015-06-27,7
BK83,2015-06-28,4
BK83,2015-06-29,3
BK83,2015-06-30,4
BK85,2015-01-01,2
BK85,2015-01-02,2
BK85,2015-01-05,1
BK85,2015-01-06,5
BK85,2015-01-09,1
BK85,2015-01-10,1
BK85,2015-01-11,1
BK85,2015-01-15,1
BK85,2015-01-17,3
BK85,2015-01-18,2
BK85,2015-01-21,1
BK85,2015-01-23,2
BK85,2015-01-24,1
BK85,2015-01-25,1
BK85,2015-01-26,2
BK85,2015-01-28,2
BK85,2015-01-29,1
BK85,2015-01-31,2
BK85,2015-02-01,3
BK85,2015-02-02,3
BK85,2015-02-03,1
BK85,2015-02-05,2
BK85,2015-02-06,1
BK85,2015-02-08,2
BK85,2015-02-09,1
BK85,2015-02-10,1
BK85,2015-02-11,1
BK85,2015-02-13,2
BK85,2015-02-14,3
BK85,2015-02-16,3
BK85,2015-02-17,1
BK85,2015-02-19,2
BK85,2015-02-21,1
BK85,2015-02-22,2
BK85,2015-02-23,1
BK85,2015-02-24,2
BK85,2015-02-25,1
BK85,2015-02-26,1
BK85,2015-02-27,2
BK85,2015-02-28,3
BK85,2015-03-01,1
BK85,2015-03-02,2
BK85,2015-03-03,1
BK85,2015-03-04,2
BK85,2015-03-05,3
BK85,2015-03-06,3
BK85,2015-03-08,1
BK85,2015-03-09,2
BK85,2015-03-10,4
BK85,2015-03-11,2
BK85,2015-03-12,1
BK85,2015-03-14,2
BK85,2015-03-15,2
BK85,2015-03-17,1
BK85,2015-03-18,2
BK85,2015-03-19,3
BK85,2015-03-21,2
BK85,2015-03-25,4
BK85,2015-03-26,3
BK85,2015-03-27,3
BK85,2015-03-28,1
BK85,2015-03-29,1
BK85,2015-03-30,1
BK85,2015-04-01,1
BK85,2015-04-03,2
BK85,2015-04-04,2
BK85,2015-04-05,3
BK85,2015-04-06,1
BK85,2015-04-07,1
BK85,2015-04-08,1
BK85,2015-04-09,2
BK85,2015-04-10,2
BK85,2015-04-12,4
BK85,2015-04-13,3
BK85,2015-04-14,1
BK85,2015-04-15,2
BK85,2015-04-17,3
BK85,2015-04-18,3
BK85,2015-04-19,3
BK85,2015-04-20,1
BK85,2015-04-21,4
BK85,2015-04-22,3
BK85,2015-04-23,3
BK85,2015-04-24,1
BK85,2015-04-25,3
BK85,2015-04-26,3
BK85,2015-04-27,2
BK85,2015-04-28,2
BK85,2015-04-29,3
BK85,2015-04-30,2
BK85,2015-05-01,4
BK85,2015-05-02,1
BK85,2015-05-03,5
BK85,2015-05-04,4
BK85,2015-05-05,4
BK85,2015-05-07,1
BK85,2015-05-08,1
BK85,2015-05-09,2
BK85,2015-05-10,4
BK85,2015-05-12,1
BK85,2015-05-13,2
BK85,2015-05-14,1
BK85,2015-05-16,2
BK85,2015-05-17,1
BK85,2015-05-18,2
BK85,2015-05-19,4
BK85,2015-05-20,1
BK85,2015-05-22,1
BK85,2015-05-23,1
BK85,2015-05-24,1
BK85,2015-05-25,2
BK85,2015-05-26,4
BK85,2015-05-27,2
BK85,2015-05-28,1
BK85,2015-05-29,3
BK85,2015-05-31,3
BK85,2015-06-01,2
BK85,2015-06-02,3
BK85,2015-06-04,1
BK85,2015-06-05,3
BK85,2015-06-06,5
BK85,2015-06-07,1
BK85,2015-06-08,2
BK85,2015-06-09,1
BK85,2015-06-10,2
BK85,2015-06-11,2
BK85,2015-06-12,2
BK85,2015-06-13,3
BK85,2015-06-14,4
BK85,2015-06-15,3
BK85,2015-06-17,2
BK85,2015-06-18,3
BK85,2015-06-19,3
BK85,2015-06-20,3
BK85,2015-06-21,2
BK85,2015-06-22,3
BK85,2015-06-24,2
BK85,2015-06-25,3
BK85,2015-06-26,1
BK85,2015-06-27,4
BK85,2015-06-28,2
BK85,2015-06-29,3
BK85,2015-06-30,4
BK88,2015-01-01,5
BK88,2015-01-04,3
BK88,2015-01-05,5
BK88,2015-01-06,7
BK88,2015-01-07,5
BK88,2015-01-08,6
BK88,2015-01-09,6
BK88,2015-01-10,2
BK88,2015-01-11,5
BK88,2015-01-12,8
BK88,2015-01-13,4
BK88,2015-01-14,11
BK88,2015-01-15,10
BK88,2015-01-16,4
BK88,2015-01-17,5
BK88,2015-01-18,8
BK88,2015-01-19,4
BK88,2015-01-20,6
BK88,2015-01-21,4
BK88,2015-01-22,5
BK88,2015-01-23,5
BK88,2015-01-24,4
BK88,2015-01-25,4
BK88,2015-01-26,7
BK88,2015-01-27,2
BK88,2015-01-28,5
BK88,2015-01-29,3
BK88,2015-01-30,4
BK88,2015-01-31,3
BK88,2015-02-01,3
BK88,2015-02-02,3
BK88,2015-02-03,5
BK88,2015-02-04,6
BK88,2015-02-05,6
BK88,2015-02-06,1
BK88,2015-02-07,5
BK88,2015-02-08,2
BK88,2015-02-09,7
BK88,2015-02-10,10
BK88,2015-02-11,2
BK88,2015-02-12,5
BK88,2015-02-13,3
BK88,2015-02-14,3
BK88,2015-02-15,6
BK88,2015-02-16,5
BK88,2015-02-17,4
BK88,2015-02-18,9
BK88,2015-02-19,7
BK88,2015-02-20,4
BK88,2015-02-21,4
BK88,2015-02-22,5
BK88,2015-02-23,14
BK88,2015-02-24,5
BK88,2015-02-25,9
BK88,2015-02-26,11
BK88,2015-02-27,10
BK88,2015-02-28,4
BK88,2015-03-01,7
BK88,2015-03-02,6
BK88,2015-03-03,10
BK88,2015-03-04,8
BK88,2015-03-05,12
BK88,2015-03-06,4
BK88,2015-03-07,4
BK88,2015-03-08,5
BK88,2015-03-09,8
BK88,2015-03-10,6
BK88,2015-03-11,8
BK88,2015-03-12,6
BK88,2015-03-13,4
BK88,2015-03-14,2
BK88,2015-03-15,4
BK88,2015-03-16,2
BK88,2015-03-17,5
BK88,2015-03-18,12
BK88,2015-03-19,6
BK88,2015-03-20,6
BK88,2015-03-21,7
BK88,2015-03-22,8
BK88,2015-03-23,5
BK88,2015-03-24,5
BK88,2015-03-25,1
BK88,2015-03-26,5
BK88,2015-03-27,6
BK88,2015-03-28,3
BK88,2015-03-29,4
BK88,2015-03-30,8
BK88,2015-03-31,7
BK88,2015-04-01,8
BK88,2015-04-02,6
BK88,2015-04-03,4
BK88,2015-04-04,5
BK88,2015-04-05,2
BK88,2015-04-06,5
BK88,2015-04-07,7
BK88,2015-04-08,6
BK88,2015-04-09,4
BK88,2015-04-10,4
BK88,2015-04-11,6
BK88,2015-04-12,4
BK88,2015-04-13,5
BK88,2015-04-14,6
BK88,2015-04-15,5
BK88,2015-04-16,6
BK88,2015-04-17,4
BK88,2015-04-18,2
BK88,2015-04-19,8
BK88,2015-04-20,8
BK88,2015-04-21,7
BK88,2015-04-22,6
BK88,2015-04-23,5
BK88,2015-04-24,5
BK88,2015-04-25,4
BK88,2015-04-26,6
BK88,2015-04-27,11
BK88,2015-04-28,9
BK88,2015-04-29,7
BK88,2015-04-30,8
BK88,2015-05-01,5
BK88,2015-05-02,1
BK88,2015-05-03,4
BK88,2015-05-04,7
BK88,2015-05-05,9
BK88,2015-05-06,6
BK88,2015-05-07,5
BK88,2015-05-08,11
BK88,2015-05-09,2
BK88,2015-05-10,10
BK88,2015-05-11,8
BK88,2015-05-12,9
BK88,2015-05-13,4
BK88,2015-05-14,7
BK88,2015-05-15,5
BK88,2015-05-16,5
BK88,2015-05-17,6
BK88,2015-05-18,8
BK88,2015-05-19,9
BK88,2015-05-20,11
BK88,2015-05-21,10
BK88,2015-05-22,7
BK88,2015-05-23,3
BK88,2015-05-24,3
BK88,2015-05-25,3
BK88,2015-05-26,6
BK88,2015-05-27,7
BK88,2015-05-28,14
BK88,2015-05-29,6
BK88,2015-05-30,2
BK88,2015-05-31,9
BK88,2015-06-01,13
BK88,2015-06-02,6
BK88,2015-06-03,11
BK88,2015-06-04,6
BK88,2015-06-05,9
BK88,2015-06-06,2
BK88,2015-06-07,12
BK88,2015-06-08,6
BK88,2015-06-09,13
BK88,2015-06-10,10
BK88,2015-06-11,14
BK88,2015-06-12,7
BK88,2015-06-13,7
BK88,2015-06-14,11
BK88,2015-06-15,14
BK88,2015-06-16,4
BK88,2015-06-17,12
BK88,2015-06-18,13
BK88,2015-06-19,7
BK88,2015-06-20,4
BK88,2015-06-21,8
BK88,2015-06-22,10
BK88,2015-06-23,7
BK88,2015-06-24,10
BK88,2015-06-25,8
BK88,2015-06-26,9
BK88,2015-06-27,3
BK88,2015-06-28,10
BK88,2015-06-29,8
BK88,2015-06-30,3
BK90,2015-01-01,53
BK90,2015-01-02,33
BK90,2015-01-03,42
BK90,2015-01-04,23
BK90,2015-01-05,25
BK90,2015-01-06,19
BK90,2015-01-07,37
BK90,2015-01-08,30
BK90,2015-01-09,32
BK90,2015-01-10,44
BK90,2015-01-11,53
BK90,2015-01-12,19
BK90,2015-01-13,27
BK90,2015-01-14,31
BK90,2015-01-15,34
BK90,2015-01-16,38
BK90,2015-01-17,63
BK90,2015-01-18,50
BK90,2015-01-19,39
BK90,2015-01-20,22
BK90,2015-01-21,29
BK90,2015-01-22,31
BK90,2015-01-23,29
BK90,2015-01-24,44
BK90,2015-01-25,48
BK90,2015-01-26,18
BK90,2015-01-27,13
BK90,2015-01-28,21
BK90,2015-01-29,26
BK90,2015-01-30,43
BK90,2015-01-31,64
BK90,2015-02-01,53
BK90,2015-02-02,31
BK90,2015-02-03,21
BK90,2015-02-04,34
BK90,2015-02-05,30
BK90,2015-02-06,47
BK90,2015-02-07,69
BK90,2015-02-08,62
BK90,2015-02-09,29
BK90,2015-02-10,27
BK90,2015-02-11,24
BK90,2015-02-12,32
BK90,2015-02-13,43
BK90,2015-02-14,50
BK90,2015-02-15,47
BK90,2015-02-16,46
BK90,2015-02-17,22
BK90,2015-02-18,32
BK90,2015-02-19,35
BK90,2015-02-20,40
BK90,2015-02-21,52
BK90,2015-02-22,51
BK90,2015-02-23,43
BK90,2015-02-24,26
BK90,2015-02-25,29
BK90,2015-02-26,42
BK90,2015-02-27,47
BK90,2015-02-28,51
BK90,2015-03-01,48
BK90,2015-03-02,22
BK90,2015-03-03,22
BK90,2015-03-04,29
BK90,2015-03-05,29
BK90,2015-03-06,50
BK90,2015-03-07,50
BK90,2015-03-08,31
BK90,2015-03-09,21
BK90,2015-03-10,29
BK90,2015-03-11,28
BK90,2015-03-12,34
BK90,2015-03-13,34
BK90,2015-03-14,48
BK90,2015-03-15,39
BK90,2015-03-16,26
BK90,2015-03-17,23
BK90,2015-03-18,36
BK90,2015-03-19,36
BK90,2015-03-20,49
BK90,2015-03-21,61
BK90,2015-03-22,54
BK90,2015-03-23,32
BK90,2015-03-24,32
BK90,2015-03-25,39
BK90,2015-03-26,30
BK90,2015-03-27,37
BK90,2015-03-28,62
BK90,2015-03-29,56
BK90,2015-03-30,20
BK90,2015-03-31,36
BK90,2015-04-01,30
BK90,2015-04-02,30
BK90,2015-04-03,43
BK90,2015-04-04,67
BK90,2015-04-05,59
BK90,2015-04-06,28
BK90,2015-04-07,32
BK90,2015-04-08,21
BK90,2015-04-09,27
BK90,2015-04-10,38
BK90,2015-04-11,83
BK90,2015-04-12,84
BK90,2015-04-13,27
BK90,2015-04-14,34
BK90,2015-04-15,31
BK90,2015-04-16,40
BK90,2015-04-17,47
BK90,2015-04-18,97
BK90,2015-04-19,77
BK90,2015-04-20,35
BK90,2015-04-21,28
BK90,2015-04-22,41
BK90,2015-04-23,41
BK90,2015-04-24,45
BK90,2015-04-25,123
BK90,2015-04-26,89
BK90,2015-04-27,31
BK90,2015-04-28,32
BK90,2015-04-29,39
BK90,2015-04-30,46
BK90,2015-05-01,54
BK90,2015-05-02,131
BK90,2015-05-03,97
BK90,2015-05-04,39
BK90,2015-05-05,34
BK90,2015-05-06,39
BK90,2015-05-07,36
BK90,2015-05-08,63
BK90,2015-05-09,121
BK90,2015-05-10,111
BK90,2015-05-11,35
BK90,2015-05-12,25
BK90,2015-05-13,39
BK90,2015-05-14,29
BK90,2015-05-15,44
BK90,2015-05-16,133
BK90,2015-05-17,93
BK90,2015-05-18,30
BK90,2015-05-19,59
BK90,2015-05-20,47
BK90,2015-05-21,40
BK90,2015-05-22,54
BK90,2015-05-23,73
BK90,2015-05-24,63
BK90,2015-05-25,52
BK90,2015-05-26,30
BK90,2015-05-27,41
BK90,2015-05-28,53
BK90,2015-05-29,45
BK90,2015-05-30,108
BK90,2015-05-31,80
BK90,2015-06-01,48
BK90,2015-06-02,33
BK90,2015-06-03,34
BK90,2015-06-04,45
BK90,2015-06-05,58
BK90,2015-06-06,89
BK90,2015-06-07,64
BK90,2015-06-08,33
BK90,2015-06-09,42
BK90,2015-06-10,37
BK90,2015-06-11,42
BK90,2015-06-12,56
BK90,2015-06-13,95
BK90,2015-06-14,82
BK90,2015-06-15,42
BK90,2015-06-16,44
BK90,2015-06-17,30
BK90,2015-06-18,50
BK90,2015-06-19,62
BK90,2015-06-20,77
BK90,2015-06-21,78
BK90,2015-06-22,35
BK90,2015-06-23,48
BK90,2015-06-24,49
BK90,2015-06-25,41
BK90,2015-06-26,64
BK90,2015-06-27,96
BK90,2015-06-28,71
BK90,2015-06-29,44
BK90,2015-06-30,45
BK91,2015-01-01,6
BK91,2015-01-02,4
BK91,2015-01-03,2
BK91,2015-01-04,2
BK91,2015-01-05,3
BK91,2015-01-07,3
BK91,2015-01-08,5
BK91,2015-01-09,5
BK91,2015-01-10,4
BK91,2015-01-11,4
BK91,2015-01-12,2
BK91,2015-01-13,6
BK91,2015-01-14,1
BK91,2015-01-15,2
BK91,2015-01-16,2
BK91,2015-01-17,5
BK91,2015-01-18,6
BK91,2015-01-19,4
BK91,2015-01-21,1
BK91,2015-01-22,6
BK91,2015-01-23,2
BK91,2015-01-24,3
BK91,2015-01-25,7
BK91,2015-01-26,2
BK91,2015-01-27,3
BK91,2015-01-28,2
BK91,2015-01-29,2
BK91,2015-01-30,4
BK91,2015-01-31,3
BK91,2015-02-01,4
BK91,2015-02-02,4
BK91,2015-02-03,4
BK91,2015-02-04,1
BK91,2015-02-05,3
BK91,2015-02-06,2
BK91,2015-02-07,9
BK91,2015-02-08,4
BK91,2015-02-09,2
BK91,2015-02-10,2
BK91,2015-02-11,4
BK91,2015-02-12,4
BK91,2015-02-13,5
BK91,2015-02-14,8
BK91,2015-02-15,5
BK91,2015-02-16,5
BK91,2015-02-17,2
BK91,2015-02-18,7
BK91,2015-02-19,3
BK91,2015-02-20,9
BK91,2015-02-21,5
BK91,2015-02-22,4
BK91,2015-02-23,4
BK91,2015-02-24,3
BK91,2015-02-25,4
BK91,2015-02-26,3
BK91,2015-02-27,7
BK91,2015-02-28,4
BK91,2015-03-01,4
BK91,2015-03-02,4
BK91,2015-03-03,1
BK91,2015-03-04,3
BK91,2015-03-05,7
BK91,2015-03-06,4
BK91,2015-03-07,3
BK91,2015-03-08,6
BK91,2015-03-09,5
BK91,2015-03-10,2
BK91,2015-03-11,2
BK91,2015-03-12,4
BK91,2015-03-13,3
BK91,2015-03-14,3
BK91,2015-03-15,4
BK91,2015-03-16,4
BK91,2015-03-17,6
BK91,2015-03-18,7
BK91,2015-03-19,2
BK91,2015-03-20,6
BK91,2015-03-21,4
BK91,2015-03-22,6
BK91,2015-03-23,1
BK91,2015-03-24,6
BK91,2015-03-25,5
BK91,2015-03-26,5
BK91,2015-03-27,9
BK91,2015-03-28,4
BK91,2015-03-29,3
BK91,2015-03-30,8
BK91,2015-03-31,6
BK91,2015-04-01,3
BK91,2015-04-02,2
BK91,2015-04-03,5
BK91,2015-04-04,6
BK91,2015-04-05,8
BK91,2015-04-06,6
BK91,2015-04-07,6
BK91,2015-04-08,3
BK91,2015-04-09,4
BK91,2015-04-10,2
BK91,2015-04-11,5
BK91,2015-04-12,1
BK91,2015-04-13,8
BK91,2015-04-14,5
BK91,2015-04-15,5
BK91,2015-04-16,4
BK91,2015-04-17,5
BK91,2015-04-18,6
BK91,2015-04-19,6
BK91,2015-04-20,3
BK91,2015-04-21,7
BK91,2015-04-22,3
BK91,2015-04-23,8
BK91,2015-04-24,6
BK91,2015-04-25,4
BK91,2015-04-26,6
BK91,2015-04-27,5
BK91,2015-04-28,6
BK91,2015-04-29,5
BK91,2015-04-30,1
BK91,2015-05-01,4
BK91,2015-05-02,5
BK91,2015-05-03,4
BK91,2015-05-04,8
BK91,2015-05-05,8
BK91,2015-05-06,4
BK91,2015-05-07,7
BK91,2015-05-08,2
BK91,2015-05-09,19
BK91,2015-05-10,7
BK91,2015-05-11,3
BK91,2015-05-12,10
BK91,2015-05-13,5
BK91,2015-05-14,3
BK91,2015-05-15,5
BK91,2015-05-16,6
BK91,2015-05-17,6
BK91,2015-05-18,2
BK91,2015-05-19,6
BK91,2015-05-20,7
BK91,2015-05-21,5
BK91,2015-05-22,7
BK91,2015-05-23,8
BK91,2015-05-24,6
BK91,2015-05-25,10
BK91,2015-05-26,3
BK91,2015-05-27,4
BK91,2015-05-28,5
BK91,2015-05-29,7
BK91,2015-05-30,8
BK91,2015-05-31,8
BK91,2015-06-01,6
BK91,2015-06-02,3
BK91,2015-06-03,6
BK91,2015-06-04,5
BK91,2015-06-05,3
BK91,2015-06-06,9
BK91,2015-06-07,6
BK91,2015-06-08,1
BK91,2015-06-09,3
BK91,2015-06-10,6
BK91,2015-06-11,4
BK91,2015-06-12,11
BK91,2015-06-13,11
BK91,2015-06-14,7
BK91,2015-06-15,4
BK91,2015-06-16,5
BK91,2015-06-17,6
BK91,2015-06-18,3
BK91,2015-06-19,10
BK91,2015-06-20,5
BK91,2015-06-21,10
BK91,2015-06-22,10
BK91,2015-06-23,7
BK91,2015-06-24,8
BK91,2015-06-25,8
BK91,2015-06-26,8
BK91,2015-06-27,10
BK91,2015-06-28,6
BK91,2015-06-29,6
BK91,2015-06-30,3
BK93,2015-01-02,1
BK93,2015-01-03,1
BK93,2015-01-08,3
BK93,2015-01-09,3
BK93,2015-01-16,2
BK93,2015-01-17,1
BK93,2015-01-20,1
BK93,2015-01-21,1
BK93,2015-01-22,1
BK93,2015-01-23,1
BK93,2015-01-24,2
BK93,2015-01-25,1
BK93,2015-01-26,1
BK93,2015-01-28,2
BK93,2015-01-31,1
BK93,2015-02-02,1
BK93,2015-02-03,1
BK93,2015-02-05,1
BK93,2015-02-06,1
BK93,2015-02-07,1
BK93,2015-02-08,1
BK93,2015-02-09,2
BK93,2015-02-10,2
BK93,2015-02-11,2
BK93,2015-02-12,1
BK93,2015-02-14,1
BK93,2015-02-18,2
BK93,2015-02-21,1
BK93,2015-02-23,1
BK93,2015-02-28,1
BK93,2015-03-01,1
BK93,2015-03-02,1
BK93,2015-03-03,1
BK93,2015-03-06,2
BK93,2015-03-07,1
BK93,2015-03-08,1
BK93,2015-03-13,1
BK93,2015-03-14,3
BK93,2015-03-15,3
BK93,2015-03-16,1
BK93,2015-03-17,1
BK93,2015-03-18,1
BK93,2015-03-19,1
BK93,2015-03-21,1
BK93,2015-03-22,4
BK93,2015-03-24,1
BK93,2015-03-27,1
BK93,2015-03-28,1
BK93,2015-03-29,2
BK93,2015-03-31,1
BK93,2015-04-01,1
BK93,2015-04-03,2
BK93,2015-04-04,2
BK93,2015-04-08,2
BK93,2015-04-10,1
BK93,2015-04-11,1
BK93,2015-04-12,2
BK93,2015-04-13,2
BK93,2015-04-14,1
BK93,2015-04-16,1
BK93,2015-04-17,1
BK93,2015-04-18,1
BK93,2015-04-21,1
BK93,2015-04-22,2
