"","service.x","nta_code","pickup_date","avg_households.x","avg_population.x","avg_ppl_per_acre.x","count.x","median_median_age.x","median_median_income.x","count.y"
"2814","yellow","MN09","2014-07-07",19873,55929,120.2,2,30,56371,1
"2815","yellow","MN09","2014-07-09",19873,55929,120.2,3,30,56371,0
"2816","yellow","MN09","2014-07-10",19873,55929,120.2,4,30,56371,0
"2817","yellow","MN09","2014-07-11",19873,55929,120.2,3,30,56371,0
"2818","yellow","MN09","2014-07-12",19873,55929,120.2,2,30,56371,0
"2819","yellow","MN09","2014-07-13",19873,55929,120.2,3,30,56371,0
"2820","yellow","MN09","2014-07-14",19873,55929,120.2,2,30,56371,0
"2821","yellow","MN09","2014-07-15",19873,55929,120.2,2,30,56371,0
"2822","yellow","MN09","2014-07-16",19873,55929,120.2,2,30,56371,0
"2823","yellow","MN09","2014-07-17",19873,55929,120.2,5,30,56371,0
"2824","yellow","MN09","2014-07-18",19873,55929,120.2,2,30,56371,0
"2825","yellow","MN09","2014-07-19",19873,55929,120.2,1,30,56371,0
"2826","yellow","MN09","2014-07-20",19873,55929,120.2,4,30,56371,0
"2827","yellow","MN09","2014-07-21",19873,55929,120.2,6,30,56371,1
"2828","yellow","MN09","2014-07-22",19873,55929,120.2,4,30,56371,0
"2829","yellow","MN09","2014-07-23",19873,55929,120.2,2,30,56371,0
"2830","yellow","MN09","2014-07-24",19873,55929,120.2,3,30,56371,0
"2831","yellow","MN09","2014-07-25",19873,55929,120.2,4,30,56371,0
"2832","yellow","MN09","2014-07-26",19873,55929,120.2,3,30,56371,1
"2833","yellow","MN09","2014-07-27",19873,55929,120.2,3,30,56371,0
"2834","yellow","MN09","2014-07-28",19873,55929,120.2,3,30,56371,0
"2835","yellow","MN09","2014-07-29",19873,55929,120.2,1,30,56371,0
"2836","yellow","MN09","2014-07-30",19873,55929,120.2,4,30,56371,0
"2837","yellow","MN09","2014-07-31",19873,55929,120.2,4,30,56371,0
"2838","yellow","MN09","2014-08-01",19873,55929,120.2,8,30,56371,1
"2839","yellow","MN09","2014-08-02",19873,55929,120.2,1,30,56371,0
"2840","yellow","MN09","2014-08-03",19873,55929,120.2,4,30,56371,2
"2841","yellow","MN09","2014-08-04",19873,55929,120.2,2,30,56371,0
"2842","yellow","MN09","2014-08-05",19873,55929,120.2,4,30,56371,0
"2843","yellow","MN09","2014-08-07",19873,55929,120.2,2,30,56371,0
"2844","yellow","MN09","2014-08-08",19873,55929,120.2,7,30,56371,0
"2845","yellow","MN09","2014-08-10",19873,55929,120.2,2,30,56371,0
"2846","yellow","MN09","2014-08-11",19873,55929,120.2,2,30,56371,0
"2847","yellow","MN09","2014-08-12",19873,55929,120.2,3,30,56371,0
"2848","yellow","MN09","2014-08-13",19873,55929,120.2,1,30,56371,0
"2849","yellow","MN09","2014-08-14",19873,55929,120.2,1,30,56371,0
"2850","yellow","MN09","2014-08-15",19873,55929,120.2,3,30,56371,0
"2851","yellow","MN09","2014-08-16",19873,55929,120.2,6,30,56371,0
"2852","yellow","MN09","2014-08-17",19873,55929,120.2,3,30,56371,1
"2853","yellow","MN09","2014-08-18",19873,55929,120.2,1,30,56371,0
"2854","yellow","MN09","2014-08-19",19873,55929,120.2,1,30,56371,0
"2855","yellow","MN09","2014-08-21",19873,55929,120.2,2,30,56371,0
"2856","yellow","MN09","2014-08-22",19873,55929,120.2,1,30,56371,0
"2857","yellow","MN09","2014-08-23",19873,55929,120.2,1,30,56371,0
"2858","yellow","MN09","2014-08-24",19873,55929,120.2,6,30,56371,0
"2859","yellow","MN09","2014-08-25",19873,55929,120.2,2,30,56371,0
"2860","yellow","MN09","2014-08-26",19873,55929,120.2,2,30,56371,0
"2861","yellow","MN09","2014-08-27",19873,55929,120.2,2,30,56371,2
"2862","yellow","MN09","2014-08-28",19873,55929,120.2,3,30,56371,0
"2863","yellow","MN09","2014-08-29",19873,55929,120.2,5,30,56371,0
"2864","yellow","MN09","2014-08-30",19873,55929,120.2,3,30,56371,0
"2865","yellow","MN09","2014-08-31",19873,55929,120.2,2,30,56371,0
"2866","yellow","MN09","2014-09-01",19873,55929,120.2,1,30,56371,0
"2867","yellow","MN09","2014-09-02",19873,55929,120.2,3,30,56371,0
"2868","yellow","MN09","2014-09-03",19873,55929,120.2,3,30,56371,0
"2869","yellow","MN09","2014-09-04",19873,55929,120.2,5,30,56371,0
"2870","yellow","MN09","2014-09-05",19873,55929,120.2,4,30,56371,0
"2871","yellow","MN09","2014-09-06",19873,55929,120.2,2,30,56371,1
"2872","yellow","MN09","2014-09-07",19873,55929,120.2,4,30,56371,1
"2873","yellow","MN09","2014-09-08",19873,55929,120.2,3,30,56371,0
"2874","yellow","MN09","2014-09-09",19873,55929,120.2,2,30,56371,0
"2875","yellow","MN09","2014-09-10",19873,55929,120.2,5,30,56371,1
"2876","yellow","MN09","2014-09-11",19873,55929,120.2,6,30,56371,1
"2877","yellow","MN09","2014-09-12",19873,55929,120.2,5,30,56371,0
"2878","yellow","MN09","2014-09-13",19873,55929,120.2,1,30,56371,1
"2879","yellow","MN09","2014-09-14",19873,55929,120.2,5,30,56371,0
"2880","yellow","MN09","2014-09-15",19873,55929,120.2,3,30,56371,0
"2881","yellow","MN09","2014-09-16",19873,55929,120.2,6,30,56371,0
"2882","yellow","MN09","2014-09-17",19873,55929,120.2,5,30,56371,0
"2883","yellow","MN09","2014-09-18",19873,55929,120.2,5,30,56371,0
"2884","yellow","MN09","2014-09-19",19873,55929,120.2,3,30,56371,0
"2885","yellow","MN09","2014-09-20",19873,55929,120.2,1,30,56371,0
"2886","yellow","MN09","2014-09-21",19873,55929,120.2,5,30,56371,0
"2887","yellow","MN09","2014-09-22",19873,55929,120.2,7,30,56371,0
"2888","yellow","MN09","2014-09-23",19873,55929,120.2,2,30,56371,0
"2889","yellow","MN09","2014-09-24",19873,55929,120.2,4,30,56371,0
"2890","yellow","MN09","2014-09-25",19873,55929,120.2,3,30,56371,0
"2891","yellow","MN09","2014-09-26",19873,55929,120.2,4,30,56371,1
"2892","yellow","MN09","2014-09-27",19873,55929,120.2,3,30,56371,0
"2893","yellow","MN09","2014-09-28",19873,55929,120.2,8,30,56371,1
"2894","yellow","MN09","2014-09-30",19873,55929,120.2,2,30,56371,0
"2895","yellow","MN09","2015-01-01",19873,55929,120.2,5,30,56371,0
"2896","yellow","MN09","2015-01-02",19873,55929,120.2,2,30,56371,0
"2897","yellow","MN09","2015-01-03",19873,55929,120.2,1,30,56371,0
"2898","yellow","MN09","2015-01-04",19873,55929,120.2,1,30,56371,0
"2899","yellow","MN09","2015-01-05",19873,55929,120.2,1,30,56371,0
"2900","yellow","MN09","2015-01-06",19873,55929,120.2,3,30,56371,0
"2901","yellow","MN09","2015-01-07",19873,55929,120.2,4,30,56371,0
"2902","yellow","MN09","2015-01-08",19873,55929,120.2,1,30,56371,0
"2903","yellow","MN09","2015-01-09",19873,55929,120.2,4,30,56371,0
"2904","yellow","MN09","2015-01-10",19873,55929,120.2,6,30,56371,0
"2905","yellow","MN09","2015-01-11",19873,55929,120.2,1,30,56371,0
"2906","yellow","MN09","2015-01-12",19873,55929,120.2,2,30,56371,0
"2907","yellow","MN09","2015-01-13",19873,55929,120.2,1,30,56371,0
"2908","yellow","MN09","2015-01-14",19873,55929,120.2,1,30,56371,0
"2909","yellow","MN09","2015-01-16",19873,55929,120.2,1,30,56371,0
"2910","yellow","MN09","2015-01-17",19873,55929,120.2,9,30,56371,0
"2911","yellow","MN09","2015-01-18",19873,55929,120.2,3,30,56371,0
"2912","yellow","MN09","2015-01-19",19873,55929,120.2,2,30,56371,0
"2913","yellow","MN09","2015-01-21",19873,55929,120.2,7,30,56371,0
"2914","yellow","MN09","2015-01-22",19873,55929,120.2,2,30,56371,1
"2915","yellow","MN09","2015-01-23",19873,55929,120.2,4,30,56371,1
"2916","yellow","MN09","2015-01-24",19873,55929,120.2,5,30,56371,1
"2917","yellow","MN09","2015-01-25",19873,55929,120.2,4,30,56371,0
"2918","yellow","MN09","2015-01-26",19873,55929,120.2,5,30,56371,2
"2919","yellow","MN09","2015-01-27",19873,55929,120.2,1,30,56371,0
"2920","yellow","MN09","2015-01-28",19873,55929,120.2,5,30,56371,0
"2921","yellow","MN09","2015-01-29",19873,55929,120.2,3,30,56371,1
"2922","yellow","MN09","2015-01-30",19873,55929,120.2,6,30,56371,0
"2923","yellow","MN09","2015-01-31",19873,55929,120.2,5,30,56371,0
"2924","yellow","MN09","2015-02-01",19873,55929,120.2,4,30,56371,0
"2925","yellow","MN09","2015-02-02",19873,55929,120.2,4,30,56371,0
"2926","yellow","MN09","2015-02-03",19873,55929,120.2,4,30,56371,0
"2927","yellow","MN09","2015-02-04",19873,55929,120.2,1,30,56371,0
"2928","yellow","MN09","2015-02-05",19873,55929,120.2,7,30,56371,0
"2929","yellow","MN09","2015-02-06",19873,55929,120.2,7,30,56371,1
"2930","yellow","MN09","2015-02-07",19873,55929,120.2,3,30,56371,0
"2931","yellow","MN09","2015-02-08",19873,55929,120.2,4,30,56371,1
"2932","yellow","MN09","2015-02-09",19873,55929,120.2,3,30,56371,1
"2933","yellow","MN09","2015-02-10",19873,55929,120.2,4,30,56371,0
"2934","yellow","MN09","2015-02-11",19873,55929,120.2,2,30,56371,0
"2935","yellow","MN09","2015-02-13",19873,55929,120.2,4,30,56371,0
"2936","yellow","MN09","2015-02-14",19873,55929,120.2,5,30,56371,0
"2937","yellow","MN09","2015-02-15",19873,55929,120.2,1,30,56371,0
"2938","yellow","MN09","2015-02-16",19873,55929,120.2,4,30,56371,0
"2939","yellow","MN09","2015-02-17",19873,55929,120.2,1,30,56371,0
"2940","yellow","MN09","2015-02-18",19873,55929,120.2,3,30,56371,0
"2941","yellow","MN09","2015-02-19",19873,55929,120.2,5,30,56371,1
"2942","yellow","MN09","2015-02-20",19873,55929,120.2,7,30,56371,2
"2943","yellow","MN09","2015-02-21",19873,55929,120.2,6,30,56371,0
"2944","yellow","MN09","2015-02-22",19873,55929,120.2,5,30,56371,0
"2945","yellow","MN09","2015-02-23",19873,55929,120.2,3,30,56371,0
"2946","yellow","MN09","2015-02-24",19873,55929,120.2,6,30,56371,1
"2947","yellow","MN09","2015-02-25",19873,55929,120.2,3,30,56371,0
"2948","yellow","MN09","2015-02-26",19873,55929,120.2,7,30,56371,0
"2949","yellow","MN09","2015-02-27",19873,55929,120.2,7,30,56371,0
"2950","yellow","MN09","2015-02-28",19873,55929,120.2,6,30,56371,0
"2951","yellow","MN09","2015-03-01",19873,55929,120.2,4,30,56371,0
"2952","yellow","MN09","2015-03-02",19873,55929,120.2,2,30,56371,0
"2953","yellow","MN09","2015-03-03",19873,55929,120.2,5,30,56371,0
"2954","yellow","MN09","2015-03-04",19873,55929,120.2,2,30,56371,2
"2955","yellow","MN09","2015-03-05",19873,55929,120.2,7,30,56371,0
"2956","yellow","MN09","2015-03-06",19873,55929,120.2,2,30,56371,0
"2957","yellow","MN09","2015-03-07",19873,55929,120.2,6,30,56371,0
"2958","yellow","MN09","2015-03-08",19873,55929,120.2,5,30,56371,2
"2959","yellow","MN09","2015-03-09",19873,55929,120.2,4,30,56371,1
"2960","yellow","MN09","2015-03-10",19873,55929,120.2,6,30,56371,2
"2961","yellow","MN09","2015-03-11",19873,55929,120.2,4,30,56371,0
"2962","yellow","MN09","2015-03-12",19873,55929,120.2,4,30,56371,0
"2963","yellow","MN09","2015-03-13",19873,55929,120.2,6,30,56371,0
"2964","yellow","MN09","2015-03-14",19873,55929,120.2,7,30,56371,0
"2965","yellow","MN09","2015-03-15",19873,55929,120.2,5,30,56371,0
"2966","yellow","MN09","2015-03-16",19873,55929,120.2,2,30,56371,1
"2967","yellow","MN09","2015-03-17",19873,55929,120.2,1,30,56371,0
"2968","yellow","MN09","2015-03-18",19873,55929,120.2,2,30,56371,0
"2969","yellow","MN09","2015-03-19",19873,55929,120.2,4,30,56371,0
"2970","yellow","MN09","2015-03-20",19873,55929,120.2,2,30,56371,0
"2971","yellow","MN09","2015-03-21",19873,55929,120.2,3,30,56371,0
"2972","yellow","MN09","2015-03-22",19873,55929,120.2,4,30,56371,0
"2973","yellow","MN09","2015-03-23",19873,55929,120.2,2,30,56371,0
"2974","yellow","MN09","2015-03-24",19873,55929,120.2,3,30,56371,0
"2975","yellow","MN09","2015-03-25",19873,55929,120.2,4,30,56371,0
"2976","yellow","MN09","2015-03-26",19873,55929,120.2,1,30,56371,0
"2977","yellow","MN09","2015-03-27",19873,55929,120.2,1,30,56371,0
"2978","yellow","MN09","2015-03-28",19873,55929,120.2,3,30,56371,0
"2979","yellow","MN09","2015-03-29",19873,55929,120.2,5,30,56371,0
"2980","yellow","MN09","2015-03-30",19873,55929,120.2,8,30,56371,2
"2981","yellow","MN09","2015-03-31",19873,55929,120.2,4,30,56371,0
"2982","yellow","MN09","2015-04-01",19873,55929,120.2,5,30,56371,0
"2983","yellow","MN09","2015-04-02",19873,55929,120.2,4,30,56371,0
"2984","yellow","MN09","2015-04-03",19873,55929,120.2,4,30,56371,1
"2985","yellow","MN09","2015-04-04",19873,55929,120.2,4,30,56371,1
"2986","yellow","MN09","2015-04-05",19873,55929,120.2,2,30,56371,1
"2987","yellow","MN09","2015-04-06",19873,55929,120.2,3,30,56371,1
"2988","yellow","MN09","2015-04-07",19873,55929,120.2,2,30,56371,1
"2989","yellow","MN09","2015-04-08",19873,55929,120.2,3,30,56371,1
"2990","yellow","MN09","2015-04-09",19873,55929,120.2,6,30,56371,0
"2991","yellow","MN09","2015-04-10",19873,55929,120.2,3,30,56371,0
"2992","yellow","MN09","2015-04-11",19873,55929,120.2,3,30,56371,0
"2993","yellow","MN09","2015-04-12",19873,55929,120.2,2,30,56371,0
"2994","yellow","MN09","2015-04-13",19873,55929,120.2,5,30,56371,1
"2995","yellow","MN09","2015-04-14",19873,55929,120.2,3,30,56371,1
"2996","yellow","MN09","2015-04-15",19873,55929,120.2,1,30,56371,0
"2997","yellow","MN09","2015-04-16",19873,55929,120.2,1,30,56371,0
"2998","yellow","MN09","2015-04-17",19873,55929,120.2,3,30,56371,0
"2999","yellow","MN09","2015-04-18",19873,55929,120.2,6,30,56371,0
"3000","yellow","MN09","2015-04-19",19873,55929,120.2,5,30,56371,0
"3001","yellow","MN09","2015-04-20",19873,55929,120.2,3,30,56371,1
"3002","yellow","MN09","2015-04-21",19873,55929,120.2,3,30,56371,0
"3003","yellow","MN09","2015-04-22",19873,55929,120.2,2,30,56371,0
"3004","yellow","MN09","2015-04-23",19873,55929,120.2,2,30,56371,0
"3005","yellow","MN09","2015-04-24",19873,55929,120.2,2,30,56371,0
"3006","yellow","MN09","2015-04-25",19873,55929,120.2,2,30,56371,0
"3007","yellow","MN09","2015-04-26",19873,55929,120.2,4,30,56371,0
"3008","yellow","MN09","2015-04-27",19873,55929,120.2,4,30,56371,0
"3009","yellow","MN09","2015-04-28",19873,55929,120.2,5,30,56371,0
"3010","yellow","MN09","2015-04-29",19873,55929,120.2,2,30,56371,0
"3011","yellow","MN09","2015-04-30",19873,55929,120.2,2,30,56371,0
"3012","yellow","MN09","2015-05-01",19873,55929,120.2,3,30,56371,0
"3013","yellow","MN09","2015-05-02",19873,55929,120.2,5,30,56371,0
"3014","yellow","MN09","2015-05-03",19873,55929,120.2,2,30,56371,0
"3015","yellow","MN09","2015-05-04",19873,55929,120.2,2,30,56371,0
"3016","yellow","MN09","2015-05-05",19873,55929,120.2,4,30,56371,0
"3017","yellow","MN09","2015-05-06",19873,55929,120.2,2,30,56371,1
"3018","yellow","MN09","2015-05-07",19873,55929,120.2,6,30,56371,1
"3019","yellow","MN09","2015-05-08",19873,55929,120.2,4,30,56371,0
"3020","yellow","MN09","2015-05-09",19873,55929,120.2,8,30,56371,0
"3021","yellow","MN09","2015-05-10",19873,55929,120.2,4,30,56371,1
"3022","yellow","MN09","2015-05-11",19873,55929,120.2,1,30,56371,0
"3023","yellow","MN09","2015-05-12",19873,55929,120.2,5,30,56371,0
"3024","yellow","MN09","2015-05-13",19873,55929,120.2,3,30,56371,2
"3025","yellow","MN09","2015-05-14",19873,55929,120.2,4,30,56371,0
"3026","yellow","MN09","2015-05-15",19873,55929,120.2,6,30,56371,0
"3027","yellow","MN09","2015-05-16",19873,55929,120.2,10,30,56371,1
"3028","yellow","MN09","2015-05-17",19873,55929,120.2,1,30,56371,0
"3029","yellow","MN09","2015-05-18",19873,55929,120.2,4,30,56371,2
"3030","yellow","MN09","2015-05-19",19873,55929,120.2,3,30,56371,1
"3031","yellow","MN09","2015-05-20",19873,55929,120.2,3,30,56371,0
"3032","yellow","MN09","2015-05-21",19873,55929,120.2,3,30,56371,0
"3033","yellow","MN09","2015-05-22",19873,55929,120.2,5,30,56371,0
"3034","yellow","MN09","2015-05-23",19873,55929,120.2,2,30,56371,0
"3035","yellow","MN09","2015-05-24",19873,55929,120.2,5,30,56371,0
"3036","yellow","MN09","2015-05-25",19873,55929,120.2,2,30,56371,0
"3037","yellow","MN09","2015-05-26",19873,55929,120.2,3,30,56371,0
"3038","yellow","MN09","2015-05-27",19873,55929,120.2,9,30,56371,1
"3039","yellow","MN09","2015-05-28",19873,55929,120.2,1,30,56371,1
"3040","yellow","MN09","2015-05-29",19873,55929,120.2,1,30,56371,1
"3041","yellow","MN09","2015-05-30",19873,55929,120.2,6,30,56371,0
"3042","yellow","MN09","2015-05-31",19873,55929,120.2,5,30,56371,1
"3043","yellow","MN09","2015-06-01",19873,55929,120.2,1,30,56371,1
"3044","yellow","MN09","2015-06-02",19873,55929,120.2,2,30,56371,0
"3045","yellow","MN09","2015-06-03",19873,55929,120.2,4,30,56371,0
"3046","yellow","MN09","2015-06-04",19873,55929,120.2,5,30,56371,0
"3047","yellow","MN09","2015-06-05",19873,55929,120.2,3,30,56371,0
"3048","yellow","MN09","2015-06-06",19873,55929,120.2,4,30,56371,0
"3049","yellow","MN09","2015-06-07",19873,55929,120.2,3,30,56371,0
"3050","yellow","MN09","2015-06-08",19873,55929,120.2,3,30,56371,0
"3051","yellow","MN09","2015-06-09",19873,55929,120.2,3,30,56371,0
"3052","yellow","MN09","2015-06-10",19873,55929,120.2,1,30,56371,1
"3053","yellow","MN09","2015-06-11",19873,55929,120.2,5,30,56371,0
"3054","yellow","MN09","2015-06-12",19873,55929,120.2,3,30,56371,0
"3055","yellow","MN09","2015-06-13",19873,55929,120.2,5,30,56371,1
"3056","yellow","MN09","2015-06-14",19873,55929,120.2,1,30,56371,0
"3057","yellow","MN09","2015-06-15",19873,55929,120.2,1,30,56371,1
"3058","yellow","MN09","2015-06-16",19873,55929,120.2,3,30,56371,0
"3059","yellow","MN09","2015-06-17",19873,55929,120.2,7,30,56371,0
"3060","yellow","MN09","2015-06-18",19873,55929,120.2,3,30,56371,0
"3061","yellow","MN09","2015-06-19",19873,55929,120.2,4,30,56371,0
"3062","yellow","MN09","2015-06-21",19873,55929,120.2,3,30,56371,0
"3063","yellow","MN09","2015-06-22",19873,55929,120.2,4,30,56371,0
"3064","yellow","MN09","2015-06-23",19873,55929,120.2,2,30,56371,0
"3065","yellow","MN09","2015-06-24",19873,55929,120.2,6,30,56371,1
"3066","yellow","MN09","2015-06-26",19873,55929,120.2,4,30,56371,1
"3067","yellow","MN09","2015-06-27",19873,55929,120.2,5,30,56371,0
"3068","yellow","MN09","2015-06-28",19873,55929,120.2,5,30,56371,0
"3069","yellow","MN09","2015-06-29",19873,55929,120.2,3,30,56371,0
"3070","yellow","MN09","2015-06-30",19873,55929,120.2,3,30,56371,0
"3071","yellow","MN11","2014-04-01",18974,43383,130.9,2,35,48366,0
"3072","yellow","MN11","2014-04-03",18974,43383,130.9,2,35,48366,0
"3073","yellow","MN11","2014-04-04",18974,43383,130.9,2,35,48366,0
"3074","yellow","MN11","2014-04-05",18974,43383,130.9,1,35,48366,0
"3075","yellow","MN11","2014-04-06",18974,43383,130.9,2,35,48366,0
"3076","yellow","MN11","2014-04-07",18974,43383,130.9,3,35,48366,0
"3077","yellow","MN11","2014-04-08",18974,43383,130.9,1,35,48366,0
"3078","yellow","MN11","2014-04-10",18974,43383,130.9,1,35,48366,0
"3079","yellow","MN11","2014-04-12",18974,43383,130.9,1,35,48366,0
"3080","yellow","MN11","2014-04-13",18974,43383,130.9,1,35,48366,0
"3081","yellow","MN11","2014-04-14",18974,43383,130.9,2,35,48366,0
"3082","yellow","MN11","2014-04-15",18974,43383,130.9,1,35,48366,0
"3083","yellow","MN11","2014-04-17",18974,43383,130.9,2,35,48366,0
"3084","yellow","MN11","2014-04-18",18974,43383,130.9,2,35,48366,0
"3085","yellow","MN11","2014-04-22",18974,43383,130.9,1,35,48366,0
"3086","yellow","MN11","2014-04-23",18974,43383,130.9,1,35,48366,0
"3087","yellow","MN11","2014-04-24",18974,43383,130.9,1,35,48366,0
"3088","yellow","MN11","2014-04-26",18974,43383,130.9,1,35,48366,0
"3089","yellow","MN11","2014-05-01",18974,43383,130.9,2,35,48366,0
"3090","yellow","MN11","2014-05-03",18974,43383,130.9,1,35,48366,0
"3091","yellow","MN11","2014-05-04",18974,43383,130.9,3,35,48366,0
"3092","yellow","MN11","2014-05-06",18974,43383,130.9,2,35,48366,0
"3093","yellow","MN11","2014-05-07",18974,43383,130.9,2,35,48366,0
"3094","yellow","MN11","2014-05-08",18974,43383,130.9,3,35,48366,0
"3095","yellow","MN11","2014-05-09",18974,43383,130.9,3,35,48366,0
"3096","yellow","MN11","2014-05-10",18974,43383,130.9,3,35,48366,0
"3097","yellow","MN11","2014-05-11",18974,43383,130.9,2,35,48366,0
"3098","yellow","MN11","2014-05-12",18974,43383,130.9,1,35,48366,0
"3099","yellow","MN11","2014-05-18",18974,43383,130.9,2,35,48366,0
"3100","yellow","MN11","2014-05-19",18974,43383,130.9,5,35,48366,0
"3101","yellow","MN11","2014-05-21",18974,43383,130.9,1,35,48366,0
"3102","yellow","MN11","2014-05-22",18974,43383,130.9,2,35,48366,0
"3103","yellow","MN11","2014-05-23",18974,43383,130.9,2,35,48366,1
"3104","yellow","MN11","2014-05-24",18974,43383,130.9,2,35,48366,0
"3105","yellow","MN11","2014-05-26",18974,43383,130.9,1,35,48366,0
"3106","yellow","MN11","2014-05-28",18974,43383,130.9,2,35,48366,1
"3107","yellow","MN11","2014-05-29",18974,43383,130.9,2,35,48366,0
"3108","yellow","MN11","2014-05-30",18974,43383,130.9,2,35,48366,0
"3109","yellow","MN11","2014-05-31",18974,43383,130.9,5,35,48366,0
"3110","yellow","MN11","2014-06-01",18974,43383,130.9,1,35,48366,0
"3111","yellow","MN11","2014-06-04",18974,43383,130.9,1,35,48366,0
"3112","yellow","MN11","2014-06-06",18974,43383,130.9,1,35,48366,0
"3113","yellow","MN11","2014-06-08",18974,43383,130.9,1,35,48366,0
"3114","yellow","MN11","2014-06-09",18974,43383,130.9,2,35,48366,0
"3115","yellow","MN11","2014-06-10",18974,43383,130.9,3,35,48366,0
"3116","yellow","MN11","2014-06-11",18974,43383,130.9,3,35,48366,0
"3117","yellow","MN11","2014-06-12",18974,43383,130.9,1,35,48366,0
"3118","yellow","MN11","2014-06-13",18974,43383,130.9,2,35,48366,0
"3119","yellow","MN11","2014-06-14",18974,43383,130.9,1,35,48366,0
"3120","yellow","MN11","2014-06-15",18974,43383,130.9,4,35,48366,0
"3121","yellow","MN11","2014-06-16",18974,43383,130.9,2,35,48366,0
"3122","yellow","MN11","2014-06-17",18974,43383,130.9,2,35,48366,1
"3123","yellow","MN11","2014-06-18",18974,43383,130.9,2,35,48366,0
"3124","yellow","MN11","2014-06-21",18974,43383,130.9,3,35,48366,0
"3125","yellow","MN11","2014-06-22",18974,43383,130.9,1,35,48366,0
"3126","yellow","MN11","2014-06-24",18974,43383,130.9,1,35,48366,0
"3127","yellow","MN11","2014-06-25",18974,43383,130.9,1,35,48366,0
"3128","yellow","MN11","2014-06-26",18974,43383,130.9,1,35,48366,0
"3129","yellow","MN11","2014-06-27",18974,43383,130.9,1,35,48366,0
"3130","yellow","MN11","2014-06-28",18974,43383,130.9,3,35,48366,0
"3131","yellow","MN11","2014-06-29",18974,43383,130.9,1,35,48366,0
"3132","yellow","MN11","2014-06-30",18974,43383,130.9,2,35,48366,0
"3133","yellow","MN11","2014-07-01",18974,43383,130.9,2,35,48366,0
"3134","yellow","MN11","2014-07-02",18974,43383,130.9,1,35,48366,0
"3135","yellow","MN11","2014-07-03",18974,43383,130.9,1,35,48366,0
"3136","yellow","MN11","2014-07-04",18974,43383,130.9,1,35,48366,0
"3137","yellow","MN11","2014-07-05",18974,43383,130.9,2,35,48366,0
"3138","yellow","MN11","2014-07-07",18974,43383,130.9,1,35,48366,0
"3139","yellow","MN11","2014-07-08",18974,43383,130.9,2,35,48366,0
"3140","yellow","MN11","2014-07-11",18974,43383,130.9,1,35,48366,0
"3141","yellow","MN11","2014-07-12",18974,43383,130.9,3,35,48366,0
"3142","yellow","MN11","2014-07-13",18974,43383,130.9,2,35,48366,0
"3143","yellow","MN11","2014-07-15",18974,43383,130.9,1,35,48366,0
"3144","yellow","MN11","2014-07-16",18974,43383,130.9,1,35,48366,0
"3145","yellow","MN11","2014-07-18",18974,43383,130.9,1,35,48366,0
"3146","yellow","MN11","2014-07-20",18974,43383,130.9,2,35,48366,0
"3147","yellow","MN11","2014-07-23",18974,43383,130.9,1,35,48366,0
"3148","yellow","MN11","2014-07-25",18974,43383,130.9,4,35,48366,0
"3149","yellow","MN11","2014-07-26",18974,43383,130.9,1,35,48366,0
"3150","yellow","MN11","2014-07-27",18974,43383,130.9,2,35,48366,0
"3151","yellow","MN11","2014-07-30",18974,43383,130.9,1,35,48366,0
"3152","yellow","MN11","2014-08-01",18974,43383,130.9,3,35,48366,1
"3153","yellow","MN11","2014-08-02",18974,43383,130.9,3,35,48366,0
"3154","yellow","MN11","2014-08-03",18974,43383,130.9,1,35,48366,0
"3155","yellow","MN11","2014-08-04",18974,43383,130.9,1,35,48366,0
"3156","yellow","MN11","2014-08-05",18974,43383,130.9,1,35,48366,0
"3157","yellow","MN11","2014-08-08",18974,43383,130.9,2,35,48366,0
"3158","yellow","MN11","2014-08-09",18974,43383,130.9,1,35,48366,1
"3159","yellow","MN11","2014-08-11",18974,43383,130.9,1,35,48366,0
"3160","yellow","MN11","2014-08-12",18974,43383,130.9,1,35,48366,0
"3161","yellow","MN11","2014-08-16",18974,43383,130.9,1,35,48366,0
"3162","yellow","MN11","2014-08-17",18974,43383,130.9,1,35,48366,0
"3163","yellow","MN11","2014-08-20",18974,43383,130.9,3,35,48366,0
"3164","yellow","MN11","2014-08-21",18974,43383,130.9,2,35,48366,1
"3165","yellow","MN11","2014-08-22",18974,43383,130.9,3,35,48366,0
"3166","yellow","MN11","2014-08-23",18974,43383,130.9,1,35,48366,0
"3167","yellow","MN11","2014-08-24",18974,43383,130.9,1,35,48366,0
"3168","yellow","MN11","2014-08-30",18974,43383,130.9,2,35,48366,0
"3169","yellow","MN11","2014-08-31",18974,43383,130.9,1,35,48366,0
"3170","yellow","MN11","2014-09-02",18974,43383,130.9,1,35,48366,0
"3171","yellow","MN11","2014-09-03",18974,43383,130.9,1,35,48366,0
"3172","yellow","MN11","2014-09-04",18974,43383,130.9,1,35,48366,0
"3173","yellow","MN11","2014-09-05",18974,43383,130.9,3,35,48366,0
"3174","yellow","MN11","2014-09-08",18974,43383,130.9,2,35,48366,1
"3175","yellow","MN11","2014-09-09",18974,43383,130.9,1,35,48366,0
"3176","yellow","MN11","2014-09-10",18974,43383,130.9,2,35,48366,1
"3177","yellow","MN11","2014-09-11",18974,43383,130.9,1,35,48366,0
"3178","yellow","MN11","2014-09-12",18974,43383,130.9,1,35,48366,0
"3179","yellow","MN11","2014-09-14",18974,43383,130.9,1,35,48366,0
