"","service.x","nta_code","pickup_date","avg_households.x","avg_population.x","avg_ppl_per_acre.x","count.x","median_median_age.x","median_median_income.x","count.y"
"739","green","BK37","2015-01-01",31226,67649,70.4,1,35,101784,1
"740","green","BK37","2015-01-02",31226,67649,70.4,3,35,101784,0
"741","green","BK37","2015-01-03",31226,67649,70.4,3,35,101784,0
"742","green","BK37","2015-01-04",31226,67649,70.4,1,35,101784,2
"743","green","BK37","2015-01-05",31226,67649,70.4,2,35,101784,1
"744","green","BK37","2015-01-06",31226,67649,70.4,2,35,101784,0
"745","green","BK37","2015-01-09",31226,67649,70.4,6,35,101784,1
"746","green","BK37","2015-01-10",31226,67649,70.4,2,35,101784,2
"747","green","BK37","2015-01-11",31226,67649,70.4,2,35,101784,0
"748","green","BK37","2015-01-12",31226,67649,70.4,3,35,101784,1
"749","green","BK37","2015-01-15",31226,67649,70.4,1,35,101784,1
"750","green","BK37","2015-01-16",31226,67649,70.4,2,35,101784,1
"751","green","BK37","2015-01-17",31226,67649,70.4,3,35,101784,3
"752","green","BK37","2015-01-18",31226,67649,70.4,1,35,101784,0
"753","green","BK37","2015-01-20",31226,67649,70.4,1,35,101784,0
"754","green","BK37","2015-01-21",31226,67649,70.4,2,35,101784,1
"755","green","BK37","2015-01-23",31226,67649,70.4,1,35,101784,0
"756","green","BK37","2015-01-24",31226,67649,70.4,4,35,101784,3
"757","green","BK37","2015-01-25",31226,67649,70.4,1,35,101784,0
"758","green","BK37","2015-01-26",31226,67649,70.4,2,35,101784,0
"759","green","BK37","2015-01-28",31226,67649,70.4,2,35,101784,1
"760","green","BK37","2015-01-30",31226,67649,70.4,2,35,101784,1
"761","green","BK37","2015-01-31",31226,67649,70.4,2,35,101784,5
"762","green","BK37","2015-02-01",31226,67649,70.4,2,35,101784,4
"763","green","BK37","2015-02-02",31226,67649,70.4,1,35,101784,1
"764","green","BK37","2015-02-05",31226,67649,70.4,1,35,101784,2
"765","green","BK37","2015-02-06",31226,67649,70.4,2,35,101784,1
"766","green","BK37","2015-02-07",31226,67649,70.4,1,35,101784,3
"767","green","BK37","2015-02-08",31226,67649,70.4,1,35,101784,2
"768","green","BK37","2015-02-09",31226,67649,70.4,2,35,101784,4
"769","green","BK37","2015-02-11",31226,67649,70.4,1,35,101784,1
"770","green","BK37","2015-02-12",31226,67649,70.4,2,35,101784,1
"771","green","BK37","2015-02-13",31226,67649,70.4,2,35,101784,1
"772","green","BK37","2015-02-15",31226,67649,70.4,5,35,101784,2
"773","green","BK37","2015-02-16",31226,67649,70.4,1,35,101784,1
"774","green","BK37","2015-02-17",31226,67649,70.4,3,35,101784,1
"775","green","BK37","2015-02-18",31226,67649,70.4,3,35,101784,2
"776","green","BK37","2015-02-19",31226,67649,70.4,2,35,101784,1
"777","green","BK37","2015-02-21",31226,67649,70.4,3,35,101784,0
"778","green","BK37","2015-02-22",31226,67649,70.4,4,35,101784,0
"779","green","BK37","2015-02-23",31226,67649,70.4,2,35,101784,3
"780","green","BK37","2015-02-25",31226,67649,70.4,3,35,101784,4
"781","green","BK37","2015-02-26",31226,67649,70.4,2,35,101784,1
"782","green","BK37","2015-02-27",31226,67649,70.4,4,35,101784,0
"783","green","BK37","2015-02-28",31226,67649,70.4,4,35,101784,4
"784","green","BK37","2015-03-01",31226,67649,70.4,3,35,101784,1
"785","green","BK37","2015-03-03",31226,67649,70.4,2,35,101784,1
"786","green","BK37","2015-03-04",31226,67649,70.4,2,35,101784,0
"787","green","BK37","2015-03-05",31226,67649,70.4,1,35,101784,1
"788","green","BK37","2015-03-06",31226,67649,70.4,1,35,101784,1
"789","green","BK37","2015-03-07",31226,67649,70.4,4,35,101784,4
"790","green","BK37","2015-03-08",31226,67649,70.4,2,35,101784,0
"791","green","BK37","2015-03-09",31226,67649,70.4,2,35,101784,1
"792","green","BK37","2015-03-10",31226,67649,70.4,1,35,101784,1
"793","green","BK37","2015-03-11",31226,67649,70.4,3,35,101784,0
"794","green","BK37","2015-03-12",31226,67649,70.4,1,35,101784,1
"795","green","BK37","2015-03-13",31226,67649,70.4,2,35,101784,2
"796","green","BK37","2015-03-14",31226,67649,70.4,5,35,101784,1
"797","green","BK37","2015-03-15",31226,67649,70.4,3,35,101784,1
"798","green","BK37","2015-03-17",31226,67649,70.4,2,35,101784,2
"799","green","BK37","2015-03-18",31226,67649,70.4,3,35,101784,0
"800","green","BK37","2015-03-19",31226,67649,70.4,2,35,101784,1
"801","green","BK37","2015-03-20",31226,67649,70.4,1,35,101784,1
"802","green","BK37","2015-03-21",31226,67649,70.4,2,35,101784,0
"803","green","BK37","2015-03-22",31226,67649,70.4,2,35,101784,0
"804","green","BK37","2015-03-23",31226,67649,70.4,3,35,101784,2
"805","green","BK37","2015-03-24",31226,67649,70.4,1,35,101784,1
"806","green","BK37","2015-03-26",31226,67649,70.4,1,35,101784,3
"807","green","BK37","2015-03-28",31226,67649,70.4,3,35,101784,2
"808","green","BK37","2015-03-29",31226,67649,70.4,2,35,101784,1
"809","green","BK37","2015-03-30",31226,67649,70.4,1,35,101784,0
"810","green","BK37","2015-03-31",31226,67649,70.4,4,35,101784,0
"811","green","BK37","2015-04-01",31226,67649,70.4,3,35,101784,0
"812","green","BK37","2015-04-02",31226,67649,70.4,2,35,101784,0
"813","green","BK37","2015-04-03",31226,67649,70.4,2,35,101784,3
"814","green","BK37","2015-04-04",31226,67649,70.4,4,35,101784,0
"815","green","BK37","2015-04-06",31226,67649,70.4,2,35,101784,0
"816","green","BK37","2015-04-07",31226,67649,70.4,6,35,101784,1
"817","green","BK37","2015-04-08",31226,67649,70.4,1,35,101784,0
"818","green","BK37","2015-04-09",31226,67649,70.4,4,35,101784,4
"819","green","BK37","2015-04-15",31226,67649,70.4,2,35,101784,2
"820","green","BK37","2015-04-16",31226,67649,70.4,1,35,101784,0
"821","green","BK37","2015-04-17",31226,67649,70.4,3,35,101784,2
"822","green","BK37","2015-04-18",31226,67649,70.4,2,35,101784,2
"823","green","BK37","2015-04-19",31226,67649,70.4,1,35,101784,0
"824","green","BK37","2015-04-21",31226,67649,70.4,1,35,101784,2
"825","green","BK37","2015-04-22",31226,67649,70.4,3,35,101784,0
"826","green","BK37","2015-04-23",31226,67649,70.4,1,35,101784,2
"827","green","BK37","2015-04-24",31226,67649,70.4,4,35,101784,0
"828","green","BK37","2015-04-25",31226,67649,70.4,6,35,101784,1
"829","green","BK37","2015-04-27",31226,67649,70.4,1,35,101784,0
"830","green","BK37","2015-04-29",31226,67649,70.4,2,35,101784,0
"831","green","BK37","2015-04-30",31226,67649,70.4,4,35,101784,0
"832","green","BK37","2015-05-01",31226,67649,70.4,3,35,101784,0
"833","green","BK37","2015-05-02",31226,67649,70.4,1,35,101784,3
"834","green","BK37","2015-05-03",31226,67649,70.4,2,35,101784,2
"835","green","BK37","2015-05-05",31226,67649,70.4,2,35,101784,2
"836","green","BK37","2015-05-06",31226,67649,70.4,1,35,101784,1
"837","green","BK37","2015-05-07",31226,67649,70.4,3,35,101784,0
"838","green","BK37","2015-05-08",31226,67649,70.4,3,35,101784,2
"839","green","BK37","2015-05-09",31226,67649,70.4,2,35,101784,0
"840","green","BK37","2015-05-10",31226,67649,70.4,1,35,101784,0
"841","green","BK37","2015-05-11",31226,67649,70.4,5,35,101784,1
"842","green","BK37","2015-05-12",31226,67649,70.4,4,35,101784,1
"843","green","BK37","2015-05-13",31226,67649,70.4,2,35,101784,0
"844","green","BK37","2015-05-14",31226,67649,70.4,3,35,101784,1
"845","green","BK37","2015-05-15",31226,67649,70.4,2,35,101784,1
"846","green","BK37","2015-05-16",31226,67649,70.4,1,35,101784,0
"847","green","BK37","2015-05-17",31226,67649,70.4,3,35,101784,0
"848","green","BK37","2015-05-18",31226,67649,70.4,2,35,101784,0
"849","green","BK37","2015-05-19",31226,67649,70.4,3,35,101784,2
"850","green","BK37","2015-05-20",31226,67649,70.4,1,35,101784,1
"851","green","BK37","2015-05-21",31226,67649,70.4,3,35,101784,1
"852","green","BK37","2015-05-22",31226,67649,70.4,3,35,101784,0
"853","green","BK37","2015-05-23",31226,67649,70.4,2,35,101784,1
"854","green","BK37","2015-05-24",31226,67649,70.4,1,35,101784,0
"855","green","BK37","2015-05-27",31226,67649,70.4,3,35,101784,2
"856","green","BK37","2015-05-28",31226,67649,70.4,1,35,101784,3
"857","green","BK37","2015-05-29",31226,67649,70.4,2,35,101784,2
"858","green","BK37","2015-05-30",31226,67649,70.4,3,35,101784,2
"859","green","BK37","2015-05-31",31226,67649,70.4,3,35,101784,3
"860","green","BK37","2015-06-02",31226,67649,70.4,2,35,101784,0
"861","green","BK37","2015-06-03",31226,67649,70.4,6,35,101784,1
"862","green","BK37","2015-06-05",31226,67649,70.4,1,35,101784,1
"863","green","BK37","2015-06-07",31226,67649,70.4,3,35,101784,1
"864","green","BK37","2015-06-08",31226,67649,70.4,2,35,101784,0
"865","green","BK37","2015-06-09",31226,67649,70.4,3,35,101784,0
"866","green","BK37","2015-06-10",31226,67649,70.4,1,35,101784,1
"867","green","BK37","2015-06-11",31226,67649,70.4,2,35,101784,0
"868","green","BK37","2015-06-12",31226,67649,70.4,1,35,101784,0
"869","green","BK37","2015-06-13",31226,67649,70.4,3,35,101784,1
"870","green","BK37","2015-06-14",31226,67649,70.4,1,35,101784,2
"871","green","BK37","2015-06-15",31226,67649,70.4,1,35,101784,0
"872","green","BK37","2015-06-16",31226,67649,70.4,2,35,101784,1
"873","green","BK37","2015-06-17",31226,67649,70.4,7,35,101784,2
"874","green","BK37","2015-06-18",31226,67649,70.4,1,35,101784,3
"875","green","BK37","2015-06-19",31226,67649,70.4,4,35,101784,2
"876","green","BK37","2015-06-20",31226,67649,70.4,4,35,101784,2
"877","green","BK37","2015-06-22",31226,67649,70.4,2,35,101784,0
"878","green","BK37","2015-06-23",31226,67649,70.4,4,35,101784,1
"879","green","BK37","2015-06-24",31226,67649,70.4,2,35,101784,2
"880","green","BK37","2015-06-25",31226,67649,70.4,1,35,101784,0
"881","green","BK37","2015-06-26",31226,67649,70.4,1,35,101784,0
"882","green","BK37","2015-06-27",31226,67649,70.4,9,35,101784,2
"883","green","BK37","2015-06-28",31226,67649,70.4,2,35,101784,2
"884","green","BK37","2015-06-29",31226,67649,70.4,1,35,101784,1
"885","green","BK37","2015-06-30",31226,67649,70.4,2,35,101784,1
"886","green","BK38","2014-04-01",16263,34495,53.6,1,35,84945,0
"887","green","BK38","2014-04-02",16263,34495,53.6,2,35,84945,0
"888","green","BK38","2014-04-03",16263,34495,53.6,7,35,84945,1
"889","green","BK38","2014-04-04",16263,34495,53.6,2,35,84945,0
"890","green","BK38","2014-04-05",16263,34495,53.6,2,35,84945,0
"891","green","BK38","2014-04-06",16263,34495,53.6,1,35,84945,0
"892","green","BK38","2014-04-07",16263,34495,53.6,2,35,84945,0
"893","green","BK38","2014-04-08",16263,34495,53.6,1,35,84945,1
"894","green","BK38","2014-04-10",16263,34495,53.6,1,35,84945,0
"895","green","BK38","2014-04-11",16263,34495,53.6,1,35,84945,0
"896","green","BK38","2014-04-12",16263,34495,53.6,2,35,84945,0
"897","green","BK38","2014-04-13",16263,34495,53.6,1,35,84945,0
"898","green","BK38","2014-04-15",16263,34495,53.6,2,35,84945,0
"899","green","BK38","2014-04-16",16263,34495,53.6,1,35,84945,0
"900","green","BK38","2014-04-17",16263,34495,53.6,2,35,84945,0
"901","green","BK38","2014-04-18",16263,34495,53.6,1,35,84945,0
"902","green","BK38","2014-04-19",16263,34495,53.6,1,35,84945,0
"903","green","BK38","2014-04-21",16263,34495,53.6,1,35,84945,0
"904","green","BK38","2014-04-23",16263,34495,53.6,1,35,84945,0
"905","green","BK38","2014-04-24",16263,34495,53.6,3,35,84945,0
"906","green","BK38","2014-04-25",16263,34495,53.6,2,35,84945,0
"907","green","BK38","2014-04-26",16263,34495,53.6,2,35,84945,0
"908","green","BK38","2014-04-27",16263,34495,53.6,2,35,84945,0
"909","green","BK38","2014-04-28",16263,34495,53.6,2,35,84945,0
"910","green","BK38","2014-04-29",16263,34495,53.6,1,35,84945,0
"911","green","BK38","2014-04-30",16263,34495,53.6,3,35,84945,0
"912","green","BK38","2014-05-01",16263,34495,53.6,2,35,84945,1
"913","green","BK38","2014-05-03",16263,34495,53.6,2,35,84945,0
"914","green","BK38","2014-05-06",16263,34495,53.6,1,35,84945,0
"915","green","BK38","2014-05-07",16263,34495,53.6,1,35,84945,0
"916","green","BK38","2014-05-08",16263,34495,53.6,3,35,84945,0
"917","green","BK38","2014-05-09",16263,34495,53.6,4,35,84945,0
"918","green","BK38","2014-05-10",16263,34495,53.6,2,35,84945,0
"919","green","BK38","2014-05-11",16263,34495,53.6,5,35,84945,0
"920","green","BK38","2014-05-13",16263,34495,53.6,1,35,84945,1
"921","green","BK38","2014-05-14",16263,34495,53.6,2,35,84945,0
"922","green","BK38","2014-05-15",16263,34495,53.6,6,35,84945,0
"923","green","BK38","2014-05-16",16263,34495,53.6,5,35,84945,1
"924","green","BK38","2014-05-17",16263,34495,53.6,6,35,84945,0
"925","green","BK38","2014-05-18",16263,34495,53.6,1,35,84945,0
"926","green","BK38","2014-05-19",16263,34495,53.6,1,35,84945,0
"927","green","BK38","2014-05-20",16263,34495,53.6,1,35,84945,0
"928","green","BK38","2014-05-21",16263,34495,53.6,3,35,84945,0
"929","green","BK38","2014-05-22",16263,34495,53.6,2,35,84945,0
"930","green","BK38","2014-05-23",16263,34495,53.6,1,35,84945,0
"931","green","BK38","2014-05-24",16263,34495,53.6,1,35,84945,0
"932","green","BK38","2014-05-25",16263,34495,53.6,2,35,84945,0
"933","green","BK38","2014-05-26",16263,34495,53.6,2,35,84945,0
"934","green","BK38","2014-05-27",16263,34495,53.6,1,35,84945,0
"935","green","BK38","2014-05-28",16263,34495,53.6,2,35,84945,0
"936","green","BK38","2014-05-29",16263,34495,53.6,1,35,84945,1
"937","green","BK38","2014-05-30",16263,34495,53.6,2,35,84945,0
"938","green","BK38","2014-05-31",16263,34495,53.6,3,35,84945,0
"939","green","BK38","2014-06-01",16263,34495,53.6,1,35,84945,1
"940","green","BK38","2014-06-02",16263,34495,53.6,2,35,84945,0
"941","green","BK38","2014-06-04",16263,34495,53.6,3,35,84945,0
"942","green","BK38","2014-06-05",16263,34495,53.6,1,35,84945,0
"943","green","BK38","2014-06-06",16263,34495,53.6,6,35,84945,0
"944","green","BK38","2014-06-07",16263,34495,53.6,2,35,84945,0
"945","green","BK38","2014-06-08",16263,34495,53.6,3,35,84945,2
"946","green","BK38","2014-06-09",16263,34495,53.6,1,35,84945,0
"947","green","BK38","2014-06-10",16263,34495,53.6,2,35,84945,0
"948","green","BK38","2014-06-11",16263,34495,53.6,1,35,84945,0
"949","green","BK38","2014-06-12",16263,34495,53.6,2,35,84945,2
"950","green","BK38","2014-06-13",16263,34495,53.6,3,35,84945,0
"951","green","BK38","2014-06-14",16263,34495,53.6,1,35,84945,1
"952","green","BK38","2014-06-15",16263,34495,53.6,2,35,84945,0
"953","green","BK38","2014-06-16",16263,34495,53.6,2,35,84945,1
"954","green","BK38","2014-06-17",16263,34495,53.6,1,35,84945,0
"955","green","BK38","2014-06-19",16263,34495,53.6,3,35,84945,1
"956","green","BK38","2014-06-20",16263,34495,53.6,4,35,84945,0
"957","green","BK38","2014-06-21",16263,34495,53.6,2,35,84945,0
"958","green","BK38","2014-06-22",16263,34495,53.6,4,35,84945,0
"959","green","BK38","2014-06-23",16263,34495,53.6,1,35,84945,0
"960","green","BK38","2014-06-24",16263,34495,53.6,2,35,84945,0
"961","green","BK38","2014-06-25",16263,34495,53.6,2,35,84945,0
"962","green","BK38","2014-06-26",16263,34495,53.6,3,35,84945,1
"963","green","BK38","2014-06-27",16263,34495,53.6,1,35,84945,0
"964","green","BK38","2014-06-28",16263,34495,53.6,2,35,84945,0
"965","green","BK38","2014-06-29",16263,34495,53.6,1,35,84945,0
"966","green","BK38","2014-06-30",16263,34495,53.6,1,35,84945,0
"967","green","BK38","2014-07-02",16263,34495,53.6,3,35,84945,1
"968","green","BK38","2014-07-03",16263,34495,53.6,3,35,84945,0
"969","green","BK38","2014-07-04",16263,34495,53.6,1,35,84945,0
"970","green","BK38","2014-07-05",16263,34495,53.6,3,35,84945,0
"971","green","BK38","2014-07-08",16263,34495,53.6,2,35,84945,1
"972","green","BK38","2014-07-09",16263,34495,53.6,2,35,84945,0
"973","green","BK38","2014-07-10",16263,34495,53.6,1,35,84945,1
"974","green","BK38","2014-07-11",16263,34495,53.6,1,35,84945,1
"975","green","BK38","2014-07-12",16263,34495,53.6,3,35,84945,0
"976","green","BK38","2014-07-13",16263,34495,53.6,1,35,84945,0
"977","green","BK38","2014-07-14",16263,34495,53.6,1,35,84945,0
"978","green","BK38","2014-07-15",16263,34495,53.6,5,35,84945,0
"979","green","BK38","2014-07-16",16263,34495,53.6,2,35,84945,0
"980","green","BK38","2014-07-17",16263,34495,53.6,6,35,84945,0
"981","green","BK38","2014-07-18",16263,34495,53.6,1,35,84945,1
"982","green","BK38","2014-07-19",16263,34495,53.6,2,35,84945,0
"983","green","BK38","2014-07-21",16263,34495,53.6,2,35,84945,0
"984","green","BK38","2014-07-23",16263,34495,53.6,3,35,84945,1
"985","green","BK38","2014-07-24",16263,34495,53.6,4,35,84945,0
"986","green","BK38","2014-07-25",16263,34495,53.6,3,35,84945,0
"987","green","BK38","2014-07-26",16263,34495,53.6,1,35,84945,0
"988","green","BK38","2014-07-27",16263,34495,53.6,3,35,84945,1
"989","green","BK38","2014-07-28",16263,34495,53.6,1,35,84945,0
"990","green","BK38","2014-07-29",16263,34495,53.6,2,35,84945,0
"991","green","BK38","2014-07-30",16263,34495,53.6,2,35,84945,0
"992","green","BK38","2014-07-31",16263,34495,53.6,2,35,84945,0
"993","green","BK38","2014-08-01",16263,34495,53.6,3,35,84945,1
"994","green","BK38","2014-08-02",16263,34495,53.6,2,35,84945,0
"995","green","BK38","2014-08-03",16263,34495,53.6,1,35,84945,0
"996","green","BK38","2014-08-04",16263,34495,53.6,1,35,84945,0
"997","green","BK38","2014-08-05",16263,34495,53.6,2,35,84945,1
"998","green","BK38","2014-08-06",16263,34495,53.6,2,35,84945,0
"999","green","BK38","2014-08-07",16263,34495,53.6,5,35,84945,0
"1000","green","BK38","2014-08-09",16263,34495,53.6,1,35,84945,0
"1001","green","BK38","2014-08-11",16263,34495,53.6,2,35,84945,0
"1002","green","BK38","2014-08-12",16263,34495,53.6,2,35,84945,0
"1003","green","BK38","2014-08-14",16263,34495,53.6,1,35,84945,0
"1004","green","BK38","2014-08-15",16263,34495,53.6,1,35,84945,0
"1005","green","BK38","2014-08-16",16263,34495,53.6,3,35,84945,2
"1006","green","BK38","2014-08-17",16263,34495,53.6,5,35,84945,1
"1007","green","BK38","2014-08-19",16263,34495,53.6,4,35,84945,0
"1008","green","BK38","2014-08-20",16263,34495,53.6,2,35,84945,0
"1009","green","BK38","2014-08-21",16263,34495,53.6,3,35,84945,2
"1010","green","BK38","2014-08-22",16263,34495,53.6,2,35,84945,2
"1011","green","BK38","2014-08-25",16263,34495,53.6,1,35,84945,0
"1012","green","BK38","2014-08-27",16263,34495,53.6,2,35,84945,0
"1013","green","BK38","2014-08-28",16263,34495,53.6,1,35,84945,1
"1014","green","BK38","2014-08-29",16263,34495,53.6,2,35,84945,0
"1015","green","BK38","2014-08-31",16263,34495,53.6,5,35,84945,0
"1016","green","BK38","2014-09-01",16263,34495,53.6,3,35,84945,0
"1017","green","BK38","2014-09-02",16263,34495,53.6,5,35,84945,2
"1018","green","BK38","2014-09-03",16263,34495,53.6,2,35,84945,0
"1019","green","BK38","2014-09-04",16263,34495,53.6,2,35,84945,0
"1020","green","BK38","2014-09-06",16263,34495,53.6,1,35,84945,0
"1021","green","BK38","2014-09-07",16263,34495,53.6,1,35,84945,1
"1022","green","BK38","2014-09-08",16263,34495,53.6,2,35,84945,0
"1023","green","BK38","2014-09-09",16263,34495,53.6,2,35,84945,1
"1024","green","BK38","2014-09-11",16263,34495,53.6,2,35,84945,0
"1025","green","BK38","2014-09-12",16263,34495,53.6,3,35,84945,0
"1026","green","BK38","2014-09-13",16263,34495,53.6,2,35,84945,1
"1027","green","BK38","2014-09-14",16263,34495,53.6,1,35,84945,0
"1028","green","BK38","2014-09-15",16263,34495,53.6,1,35,84945,0
"1029","green","BK38","2014-09-16",16263,34495,53.6,2,35,84945,0
"1030","green","BK38","2014-09-17",16263,34495,53.6,4,35,84945,0
"1031","green","BK38","2014-09-18",16263,34495,53.6,1,35,84945,0
"1032","green","BK38","2014-09-19",16263,34495,53.6,5,35,84945,1
"1033","green","BK38","2014-09-20",16263,34495,53.6,1,35,84945,2
"1034","green","BK38","2014-09-21",16263,34495,53.6,1,35,84945,0
"1035","green","BK38","2014-09-22",16263,34495,53.6,3,35,84945,0
"1036","green","BK38","2014-09-23",16263,34495,53.6,1,35,84945,1
"1037","green","BK38","2014-09-25",16263,34495,53.6,1,35,84945,1
"1038","green","BK38","2014-09-26",16263,34495,53.6,11,35,84945,1
"1039","green","BK38","2014-09-27",16263,34495,53.6,4,35,84945,1
"1040","green","BK38","2014-09-28",16263,34495,53.6,3,35,84945,1
"1041","green","BK38","2014-09-29",16263,34495,53.6,4,35,84945,0
"1042","green","BK38","2015-01-01",16263,34495,53.6,4,35,84945,2
"1043","green","BK38","2015-01-02",16263,34495,53.6,2,35,84945,0
"1044","green","BK38","2015-01-03",16263,34495,53.6,1,35,84945,1
"1045","green","BK38","2015-01-04",16263,34495,53.6,1,35,84945,1
"1046","green","BK38","2015-01-05",16263,34495,53.6,2,35,84945,1
"1047","green","BK38","2015-01-07",16263,34495,53.6,4,35,84945,0
"1048","green","BK38","2015-01-08",16263,34495,53.6,1,35,84945,0
"1049","green","BK38","2015-01-09",16263,34495,53.6,3,35,84945,1
"1050","green","BK38","2015-01-10",16263,34495,53.6,6,35,84945,1
"1051","green","BK38","2015-01-11",16263,34495,53.6,2,35,84945,1
"1052","green","BK38","2015-01-12",16263,34495,53.6,2,35,84945,0
"1053","green","BK38","2015-01-13",16263,34495,53.6,1,35,84945,1
"1054","green","BK38","2015-01-14",16263,34495,53.6,3,35,84945,1
"1055","green","BK38","2015-01-15",16263,34495,53.6,3,35,84945,2
"1056","green","BK38","2015-01-16",16263,34495,53.6,3,35,84945,1
"1057","green","BK38","2015-01-17",16263,34495,53.6,2,35,84945,1
"1058","green","BK38","2015-01-18",16263,34495,53.6,1,35,84945,1
"1059","green","BK38","2015-01-19",16263,34495,53.6,3,35,84945,1
"1060","green","BK38","2015-01-20",16263,34495,53.6,1,35,84945,0
"1061","green","BK38","2015-01-21",16263,34495,53.6,1,35,84945,2
"1062","green","BK38","2015-01-22",16263,34495,53.6,4,35,84945,1
"1063","green","BK38","2015-01-23",16263,34495,53.6,2,35,84945,1
"1064","green","BK38","2015-01-24",16263,34495,53.6,2,35,84945,0
"1065","green","BK38","2015-01-26",16263,34495,53.6,1,35,84945,0
"1066","green","BK38","2015-01-28",16263,34495,53.6,3,35,84945,2
"1067","green","BK38","2015-01-29",16263,34495,53.6,5,35,84945,0
"1068","green","BK38","2015-01-30",16263,34495,53.6,2,35,84945,1
"1069","green","BK38","2015-01-31",16263,34495,53.6,3,35,84945,1
"1070","green","BK38","2015-02-01",16263,34495,53.6,3,35,84945,0
"1071","green","BK38","2015-02-02",16263,34495,53.6,1,35,84945,0
"1072","green","BK38","2015-02-03",16263,34495,53.6,3,35,84945,0
"1073","green","BK38","2015-02-04",16263,34495,53.6,4,35,84945,0
"1074","green","BK38","2015-02-05",16263,34495,53.6,2,35,84945,0
"1075","green","BK38","2015-02-06",16263,34495,53.6,2,35,84945,1
"1076","green","BK38","2015-02-07",16263,34495,53.6,1,35,84945,2
"1077","green","BK38","2015-02-08",16263,34495,53.6,5,35,84945,1
"1078","green","BK38","2015-02-09",16263,34495,53.6,1,35,84945,1
"1079","green","BK38","2015-02-10",16263,34495,53.6,1,35,84945,0
"1080","green","BK38","2015-02-11",16263,34495,53.6,1,35,84945,0
"1081","green","BK38","2015-02-12",16263,34495,53.6,2,35,84945,3
"1082","green","BK38","2015-02-13",16263,34495,53.6,6,35,84945,2
"1083","green","BK38","2015-02-14",16263,34495,53.6,2,35,84945,2
"1084","green","BK38","2015-02-15",16263,34495,53.6,3,35,84945,0
"1085","green","BK38","2015-02-16",16263,34495,53.6,2,35,84945,0
"1086","green","BK38","2015-02-17",16263,34495,53.6,4,35,84945,0
"1087","green","BK38","2015-02-19",16263,34495,53.6,4,35,84945,0
"1088","green","BK38","2015-02-20",16263,34495,53.6,1,35,84945,1
"1089","green","BK38","2015-02-21",16263,34495,53.6,1,35,84945,1
"1090","green","BK38","2015-02-22",16263,34495,53.6,3,35,84945,2
"1091","green","BK38","2015-02-23",16263,34495,53.6,2,35,84945,2
"1092","green","BK38","2015-02-24",16263,34495,53.6,4,35,84945,1
"1093","green","BK38","2015-02-25",16263,34495,53.6,2,35,84945,1
"1094","green","BK38","2015-02-26",16263,34495,53.6,2,35,84945,1
"1095","green","BK38","2015-02-27",16263,34495,53.6,4,35,84945,1
"1096","green","BK38","2015-02-28",16263,34495,53.6,2,35,84945,2
"1097","green","BK38","2015-03-01",16263,34495,53.6,3,35,84945,2
"1098","green","BK38","2015-03-02",16263,34495,53.6,4,35,84945,0
"1099","green","BK38","2015-03-03",16263,34495,53.6,4,35,84945,0
"1100","green","BK38","2015-03-04",16263,34495,53.6,1,35,84945,0
"1101","green","BK38","2015-03-05",16263,34495,53.6,1,35,84945,0
"1102","green","BK38","2015-03-06",16263,34495,53.6,2,35,84945,1
"1103","green","BK38","2015-03-07",16263,34495,53.6,6,35,84945,0
"1104","green","BK38","2015-03-08",16263,34495,53.6,3,35,84945,0
"1105","green","BK38","2015-03-09",16263,34495,53.6,1,35,84945,0
"1106","green","BK38","2015-03-10",16263,34495,53.6,1,35,84945,3
"1107","green","BK38","2015-03-11",16263,34495,53.6,3,35,84945,0
"1108","green","BK38","2015-03-12",16263,34495,53.6,1,35,84945,1
"1109","green","BK38","2015-03-13",16263,34495,53.6,2,35,84945,0
"1110","green","BK38","2015-03-14",16263,34495,53.6,1,35,84945,1
"1111","green","BK38","2015-03-16",16263,34495,53.6,5,35,84945,1
"1112","green","BK38","2015-03-17",16263,34495,53.6,2,35,84945,1
"1113","green","BK38","2015-03-18",16263,34495,53.6,4,35,84945,1
"1114","green","BK38","2015-03-19",16263,34495,53.6,4,35,84945,1
"1115","green","BK38","2015-03-20",16263,34495,53.6,5,35,84945,1
"1116","green","BK38","2015-03-21",16263,34495,53.6,2,35,84945,1
"1117","green","BK38","2015-03-22",16263,34495,53.6,2,35,84945,3
"1118","green","BK38","2015-03-23",16263,34495,53.6,5,35,84945,1
"1119","green","BK38","2015-03-24",16263,34495,53.6,2,35,84945,1
"1120","green","BK38","2015-03-25",16263,34495,53.6,2,35,84945,0
"1121","green","BK38","2015-03-27",16263,34495,53.6,3,35,84945,1
"1122","green","BK38","2015-03-28",16263,34495,53.6,3,35,84945,0
"1123","green","BK38","2015-03-29",16263,34495,53.6,2,35,84945,1
"1124","green","BK38","2015-03-30",16263,34495,53.6,1,35,84945,1
"1125","green","BK38","2015-03-31",16263,34495,53.6,5,35,84945,2
"1126","green","BK38","2015-04-01",16263,34495,53.6,3,35,84945,1
"1127","green","BK38","2015-04-02",16263,34495,53.6,1,35,84945,1
"1128","green","BK38","2015-04-03",16263,34495,53.6,6,35,84945,2
"1129","green","BK38","2015-04-04",16263,34495,53.6,2,35,84945,0
"1130","green","BK38","2015-04-05",16263,34495,53.6,1,35,84945,0
"1131","green","BK38","2015-04-06",16263,34495,53.6,2,35,84945,0
"1132","green","BK38","2015-04-07",16263,34495,53.6,4,35,84945,0
